1717729004861,35.2723423,137.0146572,0
1717729004871,35.2723423,137.0146572,0
1717729004877,35.2723423,137.0146572,0
1717729005222,35.2723447,137.014657,0
1717729006243,35.2723447,137.014657,0
1717729007223,35.2723447,137.014657,0
1717729008244,35.2723447,137.014657,0
1717729009231,35.2723447,137.014657,0
1717729010427,35.2723939,137.0146652,0
1717729011265,35.2723939,137.0146652,0
1717729012251,35.2723939,137.0146652,0
1717729013238,35.2723939,137.0146652,0
1717729014253,35.2723939,137.0146652,0
1717729015255,35.2723939,137.0146652,0
1717729016569,35.2724714,137.0146694,0
1717729017236,35.2724714,137.0146694,0
1717729018252,35.2724714,137.0146694,0
1717729019257,35.2724714,137.0146694,0
1717729020237,35.2724714,137.0146694,0
1717729021240,35.2733892,137.0144632,0
1717729022247,35.2733892,137.0144632,0
1717729023246,35.2733892,137.0144632,0
1717729024243,35.2733892,137.0144632,0
1717729025225,35.2733892,137.0144632,0
1717729027411,35.2737476,137.0143948,0
1717729027413,35.2737476,137.0143948,0
1717729028246,35.2737476,137.0143948,0
1717729029246,35.273643,137.0143978,0
1717729030229,35.273643,137.0143978,0
1717729031247,35.273643,137.0143978,0
1717729032254,35.273643,137.0143978,0
1717729033252,35.273643,137.0143978,0
1717729035365,35.2736311,137.0143927,0
1717729035392,35.2736311,137.0143927,0
1717729036256,35.2736311,137.0143927,0
1717729037240,35.2736236,137.0143377,0
1717729038242,35.2736236,137.0143377,0
1717729039277,35.2736236,137.0143377,0
1717729040258,35.2736251,137.0143229,0
1717729041252,35.2736251,137.0143229,0
1717729042236,35.2736251,137.0143229,0
1717729043256,35.2736251,137.0143229,0
1717729044244,35.2736251,137.0143229,0
1717729045242,35.2736243,137.0143337,0
1717729046237,35.2736243,137.0143337,0
1717729047258,35.2736243,137.0143337,0
1717729048231,35.2736243,137.0143337,0
1717729049244,35.2736243,137.0143337,0
1717729051092,35.2736227,137.0143371,0
1717729051229,35.2736227,137.0143371,0
1717729052236,35.2736227,137.0143371,0
1717729053253,35.27364,137.0143767,0
1717729054236,35.27364,137.0143767,0
1717729055269,35.2736446,137.0143885,0
1717729056240,35.2736446,137.0143885,0
1717729057222,35.2736446,137.0143885,0
1717729058248,35.2736446,137.0143885,0
1717729059240,35.2736446,137.0143885,0
1717729060541,35.2736452,137.0143918,0
1717729061222,35.2736483,137.0143951,0
