1.71773E+12,-2.9507761,4.884735584,6.31562233
1.71773E+12,-2.539438009,4.852473259,5.943479538
1.71773E+12,-2.819204092,4.87579298,5.083581924
1.71773E+12,-2.213331938,5.226293564,7.37917614
1.71773E+12,-1.847480536,5.062681675,7.96427393
1.71773E+12,-1.474035263,4.577139854,8.135976791
1.71773E+12,-2.141872168,3.592196941,7.086697578
1.71773E+12,-0.982701421,5.232261181,7.778252125
1.71773E+12,-0.977728784,5.945711613,8.6269207
1.71773E+12,-1.108891845,5.235962391,8.766573906
1.71773E+12,-0.950683892,4.9333148,8.204181671
1.71773E+12,0.122510545,5.762868881,7.094582558
1.71773E+12,0.253306299,6.505426884,9.093838692
1.71773E+12,-0.139314875,6.363122463,8.872135162
1.71773E+12,0.247494981,5.87672472,5.342015266
1.71773E+12,1.476702332,5.446614742,5.149816513
1.71773E+12,2.41208601,6.35667181,7.511793137
1.71773E+12,0.421839297,5.127915859,8.186211586
1.71773E+12,-1.775485516,3.881684065,9.237505913
1.71773E+12,-1.289833188,3.311001539,7.221711159
1.71773E+12,-2.063206911,2.775668621,6.000529289
1.71773E+12,-4.081294537,0.253706217,7.233788013
1.71773E+12,-4.105129719,-0.560909212,6.615525246
1.71773E+12,0.97981602,3.484933376,4.180624485
1.71773E+12,-0.197576657,2.638049364,3.500310898
1.71773E+12,-2.785423279,0.051502954,2.529923916
1.71773E+12,-3.168981075,-1.138124585,2.974665403
1.71773E+12,-3.496641397,-1.684590816,3.515069008
1.71773E+12,-6.615548134,-4.308451653,4.695299149
1.71773E+12,-7.637152195,-5.964551449,5.904465675
1.71773E+12,-13.61455536,-6.23502636,3.359164953
1.71773E+12,-15.57798862,-6.380565166,3.597046614
1.71773E+12,-15.53801823,-6.607829094,4.840873241
1.71773E+12,-18.91349983,-6.58296442,3.092005491
1.71773E+12,-19.05342102,-5.452559471,1.425633669
1.71773E+12,-17.39391327,-4.727045536,3.272445679
1.71773E+12,-17.46489716,-4.025587082,0.674874425
1.71773E+12,-18.13998032,-3.289324999,-2.425576448
1.71773E+12,-17.23040199,-1.659399152,-4.74155426
1.71773E+12,-17.19763947,-1.564548612,-4.122769833
1.71773E+12,-14.81300926,-0.70674628,-5.277832031
