Timestamp,X,Y,Z
1717728853089.28271,  -2.08046, -17.36741,  -6.15181
1717728853105.95679,  -3.51185, -19.30492,  -6.26302
1717728853122.63110,  -5.31578, -21.04969,  -6.30108
1717728853139.30518,  -7.68385, -22.50247,  -6.22837
1717728853155.97925,  -8.35062, -22.91153,  -6.20790
1717728853172.65356,  -6.38243, -13.83150,  -4.22271
1717728853189.32764,  -3.49376,  -6.96484,  -4.22185
1717728853206.00171,  -1.39161,  -6.04506,  -5.60510
1717728853222.67578,  -0.16732,  -5.34939,  -5.52081
1717728853239.35010,   1.05698,  -4.65371,  -5.43652
1717728853256.02417,   2.28126,  -3.95803,  -5.35223
1717728853272.69824,   3.50554,  -3.26236,  -5.26794
1717728853289.37231,   2.38730,  -1.56422,  -5.18957
1717728853306.04663,   1.55464,  -0.50750,  -5.28570
1717728853322.72070,   1.90149,  -0.51229,  -5.56673
1717728853339.39478,   1.71956,  -0.72597,  -5.63525
1717728853356.06885,   0.06017,  -1.52332,  -5.11001
1717728853372.74316,  -1.20989,  -4.60376,  -1.63042
1717728853389.41724,  -2.12672,  -9.75518,   4.52905
1717728853406.09131,  -3.49389, -15.11314,  12.17532
1717728853422.76562,  -5.88562, -20.94109,  23.20425
1717728853439.43970,  -6.67826, -20.09191,  21.25693
1717728853456.11377,  -4.92958,  -8.63114,  -1.31283
1717728853472.78784,  -6.46050,  -7.10169, -10.90932
1717728853489.46216,  -7.93002, -10.01021, -11.74133
1717728853506.13623,  -8.02065, -13.23044,  -9.28649
1717728853522.81030,  -7.94999, -14.45941,   0.70437
1717728853539.48438,  -4.80982, -11.42855,   2.41441
1717728853556.15869,   0.51855,  -6.88153,  -8.63633
1717728853572.83276,   0.63727,  -7.87099,  -8.20969
1717728853589.50684,   0.53861, -11.16561,  -6.85610
1717728853606.18115,   2.28800, -14.04952,  -5.48155
1717728853622.85522,   5.03477, -16.42324,  -3.78966
1717728853639.52930,   4.98404, -14.26871,  -3.83354
1717728853656.20337,   3.93788, -10.81227,  -2.99965
1717728853672.87769,   2.84731,  -7.48011,  -1.24493
1717728853689.55176,   2.44394,  -6.41648,  -0.32383
1717728853706.22583,   2.14079,  -5.68370,   0.47571
1717728853722.89990,   1.39163,  -6.40999,  -0.54929
1717728853739.57422,   2.15875,  -8.55092,  -1.62783
1717728853756.24829,   2.30329,  -9.54503,  -0.92613
1717728853772.92236,   1.85506,  -9.86224,   0.08249
1717728853789.59644,   1.08730,  -9.95136,   0.79889
1717728853806.27075,   0.24298, -10.45153,   2.50019
1717728853822.94482,  -0.18712, -11.12362,   6.91163
1717728853839.61890,   0.09366, -11.53241,   8.36750
1717728853856.29321,   1.04629, -11.82724,   4.19108
1717728853872.96729,   0.71929, -12.35822,   0.95827
1717728853889.64136,   1.75071, -12.02516,   2.29139
1717728853906.31543,   3.69282, -11.17632,   6.10933
1717728853922.98975,   5.24694, -10.74534,   7.14462
1717728853939.66382,   6.16463, -10.66109,   7.23162
1717728853956.33789,   6.19979, -11.64702,   5.18805
1717728853973.01196,   5.79044, -13.35568,   1.65406
1717728853989.68628,   6.16058, -15.43388,  -2.48903
1717728854006.36035,   5.03923, -17.01844,  -5.47212
1717728854023.03442,   3.01594, -18.27526,  -7.75305
1717728854039.70874,   0.79719, -19.73357,  -8.44612
1717728854056.38281,  -2.09382, -22.00782,  -7.77631
1717728854073.05688,  -6.03190, -23.83331,  -7.29181
1717728854089.73096,  -8.32648, -20.33957,  -2.83798
1717728854106.40527,  -8.70892, -12.81898,   6.05311
1717728854123.07935,  -6.86529,  -8.62608,   3.69653
1717728854139.75342,  -3.96889,  -6.25384,  -4.09032
1717728854156.42749,  -2.57970,  -6.84664,  -6.60724
1717728854173.10181,  -2.59281,  -6.52408,  -5.55094
1717728854189.77588,  -2.67181,  -6.38027,  -5.04915
1717728854206.44995,   0.96047,  -4.76152,  -4.63192
1717728854223.12402,   3.37068,  -3.68740,  -4.35507
1717728854239.79834,   3.91435,  -3.44511,  -4.29262
1717728854256.47241,   2.94384,  -2.41999,  -4.59995
1717728854273.14648,   1.03382,  -0.40253,  -5.20480
1717728854289.82080,   0.21850,  -0.08252,  -5.38187
1717728854306.49487,  -0.39390,  -1.35078,  -5.14054
1717728854323.16895,  -1.08057,  -3.25378,  -4.72857
1717728854339.84302,  -1.18329,  -7.91618,  -2.23893
1717728854356.51733,  -3.77791, -20.03104,  17.03289
1717728854373.19141,  -3.96720, -22.18836,  22.24345
1717728854389.86548,  -1.88277, -16.05011,  13.85124
1717728854406.53955,  -2.28820,  -7.33992,  -0.19975
1717728854423.21387,  -5.80391,  -9.33542,  -9.04379
1717728854439.88794, -10.32191, -15.37846, -15.68273
1717728854456.56201,  -9.12095, -16.73505, -18.31116
1717728854473.23633,  -6.25963, -13.64909,  -2.68899
1717728854489.91040,  -4.17169, -10.56785,   1.08873
1717728854506.58447,  -2.69765,  -8.32324,  -7.50672
1717728854523.25854,  -2.28108,  -7.55467,  -9.75956
1717728854539.93286,  -1.91871,  -9.59389,  -7.50406
1717728854556.60693,  -1.23751, -12.62283,  -4.96408
1717728854573.28101,   0.28874, -15.25127,  -4.03277
1717728854589.95508,   1.98869, -17.34322,  -3.63654
1717728854606.62939,   2.99429, -12.28943,  -5.28292
1717728854623.30347,   2.23295, -10.27243,  -5.53025
1717728854639.97754,   1.86268,  -9.79659,  -4.91546
1717728854656.65161,   2.80302,  -8.79333,  -3.59112
1717728854673.32593,   4.37426,  -7.32469,  -1.96707
1717728854690.00000,   4.39667,  -7.79626,  -0.11787
1717728854706.67407,   3.83003,  -9.02441,   1.35078
1717728854723.34839,   2.55416,  -9.84677,   3.25057
1717728854740.02246,   0.82096, -10.22154,   5.63036
1717728854756.69653,  -0.32070, -10.19197,   9.21712
1717728854773.37061,   0.28515,  -9.58028,   7.46736
1717728854790.04492,   1.41748,  -8.98095,   1.38079
1717728854806.71899,   2.10541,  -9.25495,  -0.66170
1717728854823.39307,   1.93271, -10.45575,   0.45747
1717728854840.06714,   1.64758, -11.79486,   4.00151
1717728854856.74146,   2.30011, -12.25341,   6.48957
1717728854873.41553,   4.53240, -12.24853,   4.74555
1717728854890.08960,   6.04838, -11.47359,   5.67212
1717728854906.76367,   6.62199, -10.33542,   9.61374
1717728854923.43799,   6.08834, -10.88364,   5.99049
1717728854940.11206,   4.65724, -12.64245,  -0.07128
1717728854956.78613,   3.11320, -14.97689,  -4.26896
1717728854973.46045,   2.12792, -17.06906,  -5.13866
1717728854990.13452,   1.11023, -18.61621,  -5.97225
1717728855006.80859,  -0.71675, -20.26776,  -6.36151
1717728855023.48267,  -3.25554, -22.19459,  -6.36606
1717728855040.15698,  -7.11482, -23.78660,  -6.66238
1717728855056.83105, -10.71932, -20.87042,   0.16871
1717728855073.50513, -10.40092, -15.45265,   2.57705
1717728855090.17920,  -7.00836,  -9.82563,  -3.07968
1717728855106.85352,  -3.79275,  -6.79440,  -6.34160
1717728855123.52759,  -0.87183,  -6.74801,  -6.34707
1717728855140.20166,   1.51270,  -7.08914,  -3.18153
1717728855156.87598,   1.74346,  -6.83079,  -4.48238
1717728855173.55005,   1.42172,  -4.53056,  -4.37606
1717728855190.22412,   1.05684,  -2.57295,  -3.94374
1717728855206.89819,   0.71252,  -1.79269,  -4.33010
1717728855223.57251,   0.36819,  -1.01242,  -4.71646
1717728855240.24658,   0.02386,  -0.23216,  -5.10282
1717728855256.92065,  -0.32046,   0.54810,  -5.48918
1717728855273.59473,  -1.28061,  -0.59781,  -5.17623
1717728855290.26904,  -1.38003,  -3.07314,  -4.66707
1717728855306.94312,  -2.39937, -12.32812,   7.27420
1717728855323.61719,  -5.77881, -27.53482,  31.64412
1717728855340.29126,  -3.98120, -27.05729,  31.49673
1717728855356.96558,  -2.49806, -20.89365,  20.79233
1717728855373.63965,  -4.89326, -14.56254,   6.83092
1717728855390.31372,  -7.32563,  -9.06014,  -6.41714
1717728855406.98804, -10.19275, -13.24735, -11.32465
1717728855423.66211,  -9.30448, -11.31508,  -8.47381
1717728855440.33618,  -5.69088,  -4.94184,   0.00737
1717728855457.01025,  -3.28785,  -4.57747,  -4.85798
1717728855473.68457,  -1.33623,  -7.36363, -10.06784
1717728855490.35864,   0.53559, -11.20228, -12.81356
1717728855507.03271,   0.88926, -11.99228,  -9.94223
1717728855523.70679,   1.90988, -15.16228,  -5.87462
1717728855540.38110,   3.87356, -16.88637,  -4.18024
1717728855557.05518,   5.94696, -16.22897,  -4.24798
1717728855573.72925,   6.51939, -12.59884,  -2.47324
1717728855590.40356,   6.32252,  -9.45413,   0.53051
1717728855607.07764,   5.97161,  -6.69617,   3.82130
1717728855623.75171,   4.12455,  -6.97223,   2.67115
1717728855640.42578,   1.84018,  -7.61588,  -0.10270
1717728855657.10010,  -0.75481,  -8.26927,  -1.23075
1717728855673.77417,  -3.35900,  -8.96957,   0.76101
1717728855690.44824,  -4.99625,  -8.34028,   4.58323
1717728855707.12231,  -4.80658,  -7.87834,   5.51571
1717728855723.79663,  -2.60700,  -8.24619,   1.73936
1717728855740.47070,  -0.44535,  -8.99145,  -2.10359
1717728855757.14478,   0.61679,  -9.94189,  -3.13492
1717728855773.81885,   1.39976, -10.78764,  -3.38313
1717728855790.49316,   1.47664, -10.89481,   4.25856
1717728855807.16724,  -0.13532, -11.54922,   9.98026
1717728855823.84131,   0.76936, -12.21283,   7.10975
1717728855840.51562,   3.23009, -12.66016,   1.77091
1717728855857.18970,   4.23825, -11.49352,   3.87395
1717728855873.86377,   4.59361, -10.42905,   7.84073
1717728855890.53784,   4.54759, -11.64740,   7.24493
1717728855907.21216,   4.46395, -14.32013,   2.86561
1717728855923.88623,   5.58480, -15.73357,  -2.12322
1717728855940.56030,   4.72960, -16.39992,  -5.51445
1717728855957.23438,   1.77222, -16.59778,  -7.27542
1717728855973.90869,  -2.20857, -18.43368,  -8.64754
1717728855990.58276,  -5.68898, -21.28237,  -8.68445
1717728856007.25684,  -8.39168, -21.19930,  -3.78391
1717728856023.93115, -10.96167, -18.91324,   4.72214
1717728856040.60522, -10.69677, -13.55424,   7.24365
1717728856057.27930,  -7.16048,  -9.49172,  -1.07698
1717728856073.95337,  -3.73110,  -7.56741,  -5.90198
1717728856090.62769,  -0.65955,  -6.34805,  -4.84140
1717728856107.30176,   2.23040,  -6.18392,  -3.78512
1717728856123.97583,   3.50580,  -5.69600,  -4.45071
1717728856140.64990,   4.12565,  -4.86844,  -5.31500
1717728856157.32422,   3.54199,  -3.71627,  -4.63774
1717728856173.99829,   2.68950,  -2.38588,  -4.29165
1717728856190.67236,   1.46530,  -0.80907,  -4.40342
1717728856207.34644,   1.00073,  -0.21068,  -4.44584
1717728856224.02075,   1.00073,  -0.21068,  -4.44584
1717728856240.69482,   0.86093,  -0.56785,  -4.22578
1717728856257.36890,  -0.51449,  -4.08172,  -2.06075
1717728856274.04321,  -3.86244, -14.68958,  12.96550
1717728856290.71729,  -7.84480, -25.82254,  32.05867
1717728856307.39136,  -7.55769, -23.83712,  28.13604
1717728856324.06543,  -4.08154, -12.69312,   7.18250
1717728856340.73975,  -8.09418, -10.90684,  -3.89246
1717728856357.41382, -10.67032, -11.02442, -11.02968
1717728856374.08789,  -6.93207, -10.94479, -14.36555
1717728856390.76196,  -3.63704,  -7.66686,  -6.78382
1717728856407.43628,  -1.54466,  -6.92186,  -4.44587
1717728856424.11035,  -1.33528,  -8.14520,  -7.59093
1717728856440.78442,  -1.95347,  -9.14518, -10.49142
1717728856457.45874,  -2.39990, -10.60438,  -7.80156
1717728856474.13281,   0.18095, -14.58454,  -5.57286
1717728856490.80688,   3.57100, -19.22549,  -3.69948
1717728856507.48096,   5.11773, -17.32659,  -4.86451
1717728856524.15527,   4.90112, -13.66710,  -6.76957
1717728856540.82935,   4.31440, -11.40742,  -5.99054
1717728856557.50342,   4.24657, -10.46015,  -3.53867
1717728856574.17749,   4.91303,  -9.03058,  -0.21155
1717728856590.85181,   4.68310,  -8.49066,   0.59356
1717728856607.52588,   3.42139,  -8.89434,  -1.11570
1717728856624.19995,   2.60334, -10.29751,   1.64315
1717728856640.87402,   1.48482, -10.78664,  10.58714
1717728856657.54834,   0.43112, -10.16456,  13.57466
1717728856674.22241,   0.46523,  -9.61234,   8.81155
1717728856690.89648,   0.89969,  -8.87906,   2.35867
1717728856707.57080,   2.15534,  -9.31486,  -1.21228
1717728856724.24487,   3.62814, -10.54189,  -2.03461
1717728856740.91895,   2.89175, -11.05294,  -1.19846
1717728856757.59302,   0.38248, -12.27477,   2.72647
1717728856774.26733,   0.75760, -12.84744,   5.96608
1717728856790.94141,   4.28801, -12.21056,   6.69853
1717728856807.61548,   6.12333, -11.03560,   4.19877
1717728856824.28955,   5.50844, -11.21755,   4.24907
1717728856840.96387,   3.52135, -12.28849,   6.16417
1717728856857.63794,   3.55131, -14.54674,   2.42931
1717728856874.31201,   4.08180, -16.65628,  -2.17072
1717728856890.98633,   3.80690, -17.43293,  -5.44696
1717728856907.66040,   2.17162, -17.48532,  -6.69241
1717728856924.33447,   0.30763, -18.28350,  -6.72551
1717728856941.00854,  -2.29291, -19.62250,  -7.04217
1717728856957.68286,  -6.09925, -21.58999,  -8.40118
1717728856974.35693,  -8.87611, -20.64007,  -6.55137
1717728856991.03101,  -9.47820, -13.52687,   2.07736
1717728857007.70508,  -8.28290,  -8.30361,   5.01497
