Timestamp,X,Y,Z
1717728860192.46558,  -3.50257, -19.56936,  13.49314
1717728860209.13965,  -3.50257, -19.56936,  13.49314
1717728860225.81372,  -2.60873, -10.81548,   3.69523
1717728860242.48804,  -1.54969,   0.28410,  -9.26172
1717728860259.16211,  -2.55787,  -1.43420, -13.31744
1717728860275.83618,  -4.48358,  -5.90904, -14.00875
1717728860292.51025,  -7.72970, -14.35077,  -9.85834
1717728860309.18457,  -8.99622, -26.62945,  12.92037
1717728860325.85864,  -3.54724, -16.28520,  -0.64124
1717728860342.53271,  -0.33617,  -8.62831,  -6.54543
1717728860359.20679,   1.53386,  -2.64050,  -7.94674
1717728860375.88110,   0.52365,  -4.78779,  -6.32076
1717728860392.55518,  -0.08916,  -9.82924,  -5.38498
1717728860409.22925,   1.05874, -14.59490,  -5.05463
1717728860425.90356,   2.82785, -17.53309,  -4.61391
1717728860442.57764,   2.73640, -15.60222,  -5.01402
1717728860459.25171,   2.16864, -13.15878,  -5.12571
1717728860475.92578,   2.29683, -10.59615,  -3.37390
1717728860492.60010,   3.32384,  -8.52490,  -0.97728
1717728860509.27417,   3.06711,  -7.62609,  -1.46461
1717728860525.94824,   2.63463,  -7.24826,  -1.25583
1717728860542.62231,   1.73736,  -8.45677,   1.42509
1717728860559.29663,  -0.21973, -10.63413,   6.89438
1717728860575.97070,  -1.05038, -10.93134,   9.19162
1717728860592.64478,  -1.06071, -10.23583,   9.27112
1717728860609.31885,  -1.34733,  -8.81220,   2.13069
1717728860625.99316,  -0.57583,  -7.56348,   1.50702
1717728860642.66724,   0.85344,  -6.70533,   4.46911
1717728860659.34131,   2.54869,  -6.57550,   4.87049
1717728860676.01562,   3.46429,  -8.53974,   5.26794
1717728860692.68970,   2.88240, -10.54692,   5.42899
1717728860709.36377,   2.33937, -11.77087,   5.55629
1717728860726.03784,   2.31591, -12.34542,   5.74921
1717728860742.71216,   3.16119, -13.62459,   5.65240
1717728860759.38623,   4.61198, -15.08072,   3.81394
1717728860776.06030,   6.08617, -16.47362,   1.58712
1717728860792.73438,   5.75375, -15.01015,  -0.68980
1717728860809.40869,   2.97517, -13.75048,  -4.46568
1717728860826.08276,  -1.84522, -15.52138,  -9.19738
1717728860842.75684,  -6.27903, -18.34699, -13.57997
1717728860859.43115,  -7.79012, -19.89155, -11.32313
1717728860876.10522,  -9.12774, -20.56372,  -6.71195
1717728860892.77930, -10.73629, -17.87486,   5.84989
1717728860909.45337,  -9.54481, -14.28000,   8.35950
1717728860926.12769,  -5.16327, -11.35287,  -1.58340
1717728860942.80176,  -3.21123,  -9.64523,  -4.44087
1717728860959.47583,  -2.18906,  -7.96372,  -4.36881
1717728860976.14990,  -2.92530,  -7.38801,  -3.27334
1717728860992.82422,  -3.48332,  -7.11915,  -2.55988
1717728861009.49829,  -3.37973,  -7.21467,  -2.74992
1717728861026.17236,  -2.61762,  -7.13301,  -2.53692
1717728861042.84644,   1.03844,  -5.67172,  -2.29645
1717728861059.52075,   3.11040,  -4.11055,  -4.27796
1717728861076.19482,   2.63977,  -3.29045,  -4.92037
1717728861092.86890,   1.98617,  -2.49956,  -4.60009
1717728861109.54321,   0.88600,  -2.68483,  -2.10710
1717728861126.21729,  -0.18339,  -3.54514,   0.06384
1717728861142.89136,  -0.83470,  -4.38671,  -0.32223
1717728861159.56543,  -1.26268,  -5.45445,  -1.99628
1717728861176.23975,  -1.69957,  -6.34636,  -2.54827
1717728861192.91382,  -2.06371,  -6.95246,  -2.50183
1717728861209.58789,  -2.06371,  -6.95246,  -2.50183
1717728861226.26196,  -2.06371,  -6.95246,  -2.50183
1717728861242.93628,  -2.21719,  -6.97193,  -2.69361
1717728861259.61035,  -4.95042,  -7.31868,  -6.10902
1717728861276.28442,  -8.16854,  -9.48336,  -8.87587
1717728861292.95874,  -8.57542, -12.04673,  -8.11979
1717728861309.63281,  -6.22880, -13.70728,  -4.77422
1717728861326.30688,  -4.34479, -12.10353,  -2.91724
1717728861342.98096,  -2.47119, -10.42627,  -1.09377
1717728861359.65527,  -2.15227,  -8.97460,  -3.09039
1717728861376.32935,  -2.12430,  -8.70254,  -4.41265
1717728861393.00342,  -1.79759,  -8.46007,  -5.17115
1717728861409.67749,  -1.68112,  -9.37770,  -5.08326
1717728861426.35181,  -1.67416, -10.78726,  -4.67563
1717728861443.02588,  -1.06548, -12.95671,  -3.12223
1717728861459.69995,  -0.67026, -14.43169,  -2.50963
1717728861476.37402,  -0.59279, -14.87284,  -3.29760
1717728861493.04834,  -1.57725,  -9.94591,  -3.75576
1717728861509.72241,  -2.49651,  -7.79578,  -2.33282
1717728861526.39648,  -3.00510,  -6.14948,  -1.21994
1717728861543.07080,  -3.11246,  -5.00903,  -0.41683
1717728861559.74487,  -4.06943,  -6.02132,  -0.57766
1717728861576.41895,  -5.03250,  -6.65546,  -0.44370
1717728861593.09302,  -6.01926,  -5.82351,   0.83313
1717728861609.76733,  -7.74600,  -6.51002,   1.82629
1717728861626.44141,  -7.34441,  -7.42323,   2.13059
1717728861643.11548,  -6.29389,  -8.42739,   2.07522
1717728861659.78955,  -3.92621,  -9.79611,   1.19813
1717728861676.46387,  -0.55370, -10.76409,   1.67012
1717728861693.13794,   0.84096, -11.42029,   2.85543
1717728861709.81201,   1.55046, -12.10362,   3.71257
1717728861726.48633,   0.57401, -12.35640,   4.35573
1717728861743.16040,  -1.48187, -12.47881,   4.48146
1717728861759.83447,  -3.86808, -10.94657,   1.30290
1717728861776.50854,  -4.92879,  -9.13740,  -2.08233
1717728861793.18286,  -4.60682,  -8.95894,  -1.65340
1717728861809.85693,  -3.88882,  -8.96291,  -0.72024
1717728861826.53101,  -2.82128,  -9.12790,   0.65795
1717728861843.20508,  -2.66864, -10.25188,   1.26532
1717728861859.87939,  -2.67502, -11.54256,   1.73872
1717728861876.55347,  -2.14058, -12.80663,   3.85768
1717728861893.22754,  -1.38049, -14.04783,   6.62589
1717728861909.90161,  -1.63538, -14.48792,   3.60583
1717728861926.57593,  -2.69116, -14.21993,   1.04951
1717728861943.25000,  -5.34101, -12.54259,  -0.58366
1717728861959.92407,  -6.71222,  -9.76253,  -0.75661
1717728861976.59839,  -5.49337,  -9.42201,  -0.06003
1717728861993.27246,  -4.39712,  -9.72983,  -0.12145
1717728862009.94653,  -3.36097, -10.99157,  -2.19242
