Timestamp,X,Y,Z
1717728829445.35522,   1.12564,  -7.35124,  -1.89736
1717728829462.02930,   1.49255,  -7.40767,  -2.32082
1717728829478.70337,   1.90852,  -7.46775,  -2.80033
1717728829495.37769,   3.23062,  -8.13002,  -1.06809
1717728829512.05176,   4.91033,  -9.60016,   1.11154
1717728829528.72583,   2.37100, -11.27865,   4.05079
1717728829545.39990,  -0.34746, -12.37321,   7.60213
1717728829562.07422,  -2.50800, -11.45061,  13.70297
1717728829578.74829,  -3.51749, -10.58529,  16.78436
1717728829595.42236,   3.17093, -10.61499,   0.16338
1717728829612.09644,   3.86297, -11.72262,   0.38326
1717728829628.77075,   3.15370, -12.16220,   0.75325
1717728829645.44482,   2.44036, -12.37044,   4.15384
1717728829662.11890,   1.87547, -12.23674,  11.77398
1717728829678.79321,   3.46457, -12.45375,  11.18306
1717728829695.46729,   6.25283, -11.63051,   7.84511
1717728829712.14136,   5.89509, -11.14166,   1.34128
1717728829728.81543,   3.74792, -12.01352,  -2.90049
1717728829745.48975,   3.92667, -14.56860,  -4.68424
1717728829762.16382,   3.61996, -17.12680,  -6.55570
1717728829778.83789,   1.27278, -19.63368,  -8.52607
1717728829795.51196,  -0.45946, -20.91506,  -5.28387
1717728829812.18628,  -2.47290, -22.58263,  -3.53963
1717728829828.86035,  -5.05764, -22.95666,  -1.10235
1717728829845.53442,  -9.01045, -20.15830,   3.12928
1717728829862.20874, -12.08097, -15.94612,   5.60156
1717728829878.88281,  -6.01581,  -7.61791,  -3.58795
1717728829895.55688,  -3.53540,  -5.18591,  -5.82001
1717728829912.23096,  -4.21627,  -5.76592,  -4.60397
1717728829928.90527,  -4.26495,  -5.62646,  -3.17637
1717728829945.57935,  -1.85931,  -4.60365,  -2.72466
1717728829962.25342,   1.93136,  -4.08753,  -3.88379
1717728829978.92749,   3.54905,  -3.47616,  -4.75904
1717728829995.60181,   4.04252,  -2.39260,  -5.30781
1717728830012.27588,   0.95073,   0.03355,  -4.84450
1717728830028.94995,   0.95944,   0.09536,  -5.43608
1717728830045.62402,   0.45223,  -0.11985,  -5.38811
1717728830062.29834,   0.02473,  -1.27594,  -5.27981
1717728830078.97241,  -0.30036,  -3.64068,  -5.09400
1717728830095.64648,  -0.05332,  -6.78638,  -3.78213
1717728830112.32080,  -0.46309, -13.11143,   6.03650
1717728830128.99487,  -2.75343, -28.52245,  40.17073
1717728830145.66895,  -1.12522, -24.70141,  32.30089
1717728830162.34302,  -0.09646, -11.44171,   3.31227
1717728830179.01733,  -5.22632,  -8.38892,  -4.25431
1717728830195.69141,  -5.52852,  -8.10025,  -4.88803
1717728830212.36548,  -7.40074,  -6.31187,  -8.81410
1717728830229.03955,  -8.13713,  -6.06552,   0.07153
1717728830245.71387,  -6.78230,  -6.69588,  -2.74792
1717728830262.38794,  -2.83501,  -7.98025, -12.91997
1717728830279.06201,  -1.48956,  -9.54583,  -9.37279
1717728830295.73633,  -1.18739, -14.08928,  -7.16118
1717728830312.41040,   0.56851, -19.85728,  -5.82293
1717728830329.08447,   2.42132, -18.53444,  -7.38529
1717728830345.75854,   3.30854, -16.04853,  -7.57916
1717728830362.43286,   2.79674, -11.30477,  -5.25130
1717728830379.10693,   2.94221,  -7.04292,  -3.22531
1717728830395.78101,   2.88426,  -6.69782,  -2.49002
1717728830412.45508,   3.19244,  -7.00754,  -3.98171
1717728830429.12939,   4.30882,  -8.23979,  -3.92013
1717728830445.80347,   5.21081,  -9.48964,  -0.63038
1717728830462.47754,   4.75581, -10.84128,   3.87151
1717728830479.15161,   2.73152, -11.37696,   5.94993
1717728830495.82593,  -3.42101, -12.11073,  21.40161
1717728830512.50000,   2.74774,  -8.68121,   6.77964
1717728830529.17407,   2.80477,  -8.28886,   2.93256
1717728830545.84839,   2.86180,  -7.89650,  -0.91459
1717728830562.52246,   2.25648,  -8.76286,  -3.07384
1717728830579.19653,   1.43665, -11.21853,  -0.49269
1717728830595.87061,   1.28564, -12.74718,   3.24539
1717728830612.54492,   2.47405, -12.82266,   7.77866
1717728830629.21899,   4.60308, -11.73596,  13.54332
1717728830645.89307,   6.55386, -11.34320,  12.25555
1717728830662.56714,   7.58874, -10.91281,   4.62177
1717728830679.24146,   4.98100, -10.52049,   2.76812
1717728830695.91553,   2.09028, -12.44568,   0.71252
1717728830712.58960,   2.97776, -17.55406,  -5.93985
1717728830729.26367,   3.23086, -19.46947,  -8.33010
1717728830745.93799,   1.89676, -19.47205,  -8.15626
1717728830762.61206,   0.28333, -20.10047,  -6.56651
1717728830779.28613,  -3.19371, -22.22274,  -4.03447
1717728830795.96045,  -9.29394, -22.73584,  -1.26663
1717728830812.63452, -12.48290, -17.20535,   4.47925
1717728830829.30859,  -9.38328, -11.03193,   1.02010
1717728830845.98267,  -5.50169,  -7.06962,  -7.19983
1717728830862.65698,  -3.46972,  -4.92598,  -6.63382
1717728830879.33105,  -4.36791,  -5.85477,  -4.72834
1717728830896.00513,  -4.33444,  -5.92735,  -2.98367
1717728830912.67920,  -1.76951,  -4.58043,  -2.46303
1717728830929.35352,   1.46219,  -4.33546,  -3.56884
1717728830946.02759,   3.35355,  -3.42007,  -3.87168
1717728830962.70166,   3.82347,  -1.35689,  -4.63055
1717728830979.37598,   2.72103,   0.39295,  -5.59265
1717728830996.05005,   2.58510,   0.53577,  -5.78579
1717728831012.72412,   1.95349,  -0.34001,  -4.51114
1717728831029.39819,   0.86199,  -1.70381,  -4.48636
1717728831046.07251,   0.91688,  -3.16214,  -4.50382
1717728831062.74658,   0.96919,  -6.92618,  -1.30108
1717728831079.42065,  -3.03783, -21.32029,  25.87737
1717728831096.09473,  -4.79896, -25.81721,  34.51743
1717728831112.76904,  -0.68194, -13.11305,   6.87876
1717728831129.44312,  -0.23356,  -4.55424,  -8.24431
1717728831146.11719,  -2.40013,  -3.32220, -16.60337
1717728831162.79126,  -6.41034, -10.01492, -24.24350
1717728831179.46558, -12.50435, -19.93638, -24.08851
1717728831196.13965, -15.07571, -25.10663,   1.58103
1717728831212.81372, -11.52662, -21.77254,   7.12547
1717728831229.48804,  -2.60253,  -7.11597, -10.44188
1717728831246.16211,  -1.70094,  -4.35820,  -7.69481
1717728831262.83618,  -1.61394,  -6.51689,  -5.90174
1717728831279.51025,  -1.68968, -10.25469,  -5.80983
1717728831296.18457,  -0.54102, -13.63114,  -5.82142
1717728831312.85864,   0.75275, -15.33450,  -5.35417
1717728831329.53271,   1.53411, -12.56835,  -7.22557
1717728831346.20679,   1.75085, -10.33973,  -7.19919
1717728831362.88110,   1.50526,  -9.52361,  -3.94130
1717728831379.55518,   1.76096,  -9.13900,  -2.82125
1717728831396.22925,   2.73188,  -8.39574,  -3.35037
1717728831412.90356,   4.45075,  -7.20935,  -6.80108
1717728831429.57764,   5.73102,  -8.47394,  -3.37800
1717728831446.25171,   6.47696, -10.28742,   0.66525
1717728831462.92578,   5.48245, -12.09069,   3.99871
1717728831479.60010,   0.15419, -13.01830,  14.33085
1717728831496.27417,  -1.23193, -11.71491,  18.13412
1717728831512.94824,   2.82884,  -9.14842,   7.44099
1717728831529.62231,   4.38022,  -8.71822,  -1.05155
1717728831546.29663,   4.09945,  -9.07617,  -3.09944
1717728831562.97070,   3.20687, -10.62190,  -2.04039
1717728831579.64478,   2.19989, -11.87709,   5.51469
1717728831596.31885,   2.77219, -12.16572,   9.79563
1717728831612.99316,   5.39988, -12.30422,   6.30005
1717728831629.66724,   6.52380, -11.89791,   4.57808
1717728831646.34131,   6.56073, -10.91215,   4.96896
1717728831663.01562,   4.27175, -12.26178,   1.65363
1717728831679.68970,   2.43831, -13.97119,  -1.63972
1717728831696.36377,   0.50856, -15.89385,  -4.82850
1717728831713.03784,  -1.22218, -17.65628,  -6.80594
1717728831729.71216,  -2.39592, -19.08410,  -6.36470
1717728831746.38623,  -3.96588, -20.82743,  -4.73038
1717728831763.06030,  -6.72544, -21.71992,  -2.77513
1717728831779.73438, -10.37806, -20.09284,  -0.50294
1717728831796.40869, -10.28254, -15.71162,   3.68437
1717728831813.08276,  -8.64063, -11.15766,   1.82185
1717728831829.75684,  -4.73622,  -7.37491,  -5.79238
1717728831846.43115,  -2.33470,  -6.06325,  -6.29667
1717728831863.10522,  -2.23911,  -5.73771,  -4.33433
1717728831879.77930,  -2.77232,  -5.42548,  -3.41048
1717728831896.45337,   0.87470,  -4.80689,  -3.43909
1717728831913.12769,   3.85236,  -4.86422,  -3.55325
1717728831929.80176,   4.67526,  -4.98666,  -3.69230
1717728831946.47583,   2.87790,  -3.23203,  -4.31443
1717728831963.14990,   1.08053,  -1.47741,  -4.93656
1717728831979.82422,   0.77639,  -0.48119,  -5.73943
1717728831996.49829,   0.89060,  -0.22744,  -6.06425
