Timestamp,X,Y,Z
1717728823075.83447,  -4.57729,  -7.97390,  -5.62884
1717728823092.50854,  -4.11907,  -6.84420,  -4.46252
1717728823109.18286,  -3.34713,  -6.01355,  -4.06685
1717728823125.85693,  -2.34409,  -5.33640,  -4.37757
1717728823142.53101,  -0.71754,  -4.58621,  -4.61240
1717728823159.20508,   2.58004,  -3.64024,  -4.64385
1717728823175.87939,   4.91269,  -2.97108,  -4.66610
1717728823192.55347,   4.91269,  -2.97108,  -4.66610
1717728823209.22754,   4.91269,  -2.97108,  -4.66610
1717728823225.90161,   4.91269,  -2.97108,  -4.66610
1717728823242.57593,   3.40322,  -2.40390,  -4.70631
1717728823259.25000,   1.40187,  -1.65189,  -4.75962
1717728823275.92407,   1.28580,  -3.67630,  -6.58258
1717728823292.59839,  -1.21616, -16.12884,  13.75248
1717728823309.27246,  -5.69905, -35.91886,  51.08375
1717728823325.94653,  -4.52286, -29.67497,  39.88178
1717728823342.62061,  -3.47140, -20.03141,  17.72743
1717728823359.29492,  -6.34931, -15.12607,  -4.77641
1717728823375.96899, -11.58985, -15.12499, -21.15596
1717728823392.64307,  -9.43650, -10.05206, -18.71767
1717728823409.31714,  -7.38605,  -6.33903, -12.93494
1717728823425.99146,  -5.95893,  -4.56510,  -5.76531
1717728823442.66553,  -5.01126,  -6.53773, -10.10287
1717728823459.33960,  -2.87069,  -8.58742, -11.59347
1717728823476.01367,  -0.73800, -13.51364,  -8.40786
1717728823492.68799,   0.61096, -19.86795,  -4.67975
1717728823509.36206,   1.52605, -19.04063,  -4.53808
1717728823526.03613,   2.36357, -16.61805,  -4.60220
1717728823542.71045,   3.10749, -11.92632,  -4.43400
1717728823559.38452,   2.95846,  -9.04635,  -4.41418
1717728823576.05859,   1.92662,  -7.95756,  -4.54105
1717728823592.73267,   2.23462,  -8.10511,  -2.54302
1717728823609.40698,   3.10692,  -8.77336,   0.35000
1717728823626.08105,   3.76813,  -8.73964,   0.86451
1717728823642.75513,   4.18447,  -8.93571,   1.25472
1717728823659.42920,   2.70271,  -9.34277,   3.30785
1717728823676.10352,   0.75767,  -8.95679,   5.97278
1717728823692.77759,  -0.95999,  -8.96405,  10.91421
1717728823709.45166,  -1.37023,  -8.71673,  11.06256
1717728823726.12598,  -0.19844,  -8.09189,   4.91715
1717728823742.80005,   0.26032,  -8.29457,  -0.63383
1717728823759.47412,   0.42575,  -9.52326,  -2.03137
1717728823776.14819,   0.72881, -10.58870,  -1.40079
1717728823792.82251,   0.38660, -11.69543,   2.26408
1717728823809.49658,   1.10928, -11.76418,   9.57853
1717728823826.17065,   3.28211, -12.24341,   9.51776
1717728823842.84473,   5.72686, -13.62388,   2.49502
1717728823859.51904,   6.02767, -13.32654,   3.42720
1717728823876.19312,   5.66588, -13.55287,   4.67579
1717728823892.86719,   4.78406, -14.74920,   1.82555
1717728823909.54126,   4.00085, -16.02494,  -3.60153
1717728823926.21558,   1.85852, -16.98580,  -6.39748
1717728823942.88965,  -0.73054, -18.71448,  -6.51178
1717728823959.56372,  -3.27642, -21.21621,  -5.11887
1717728823976.23804,  -5.27497, -22.89414,  -4.59876
1717728823992.91211,  -7.58116, -23.39673,  -3.55989
1717728824009.58618,  -8.51421, -17.25156,  -0.93707
1717728824026.26025,  -7.68122, -10.26654,   0.96316
1717728824042.93457,  -6.24283,  -7.65732,  -4.20605
1717728824059.60864,  -4.98063,  -6.34124,  -7.76310
1717728824076.28271,  -4.30082,  -5.87890,  -5.39739
1717728824092.95679,  -3.39198,  -4.67282,  -1.56827
1717728824109.63110,  -2.51297,  -3.84901,  -0.46223
1717728824126.30518,  -0.55694,  -3.49045,  -1.24054
1717728824142.97925,   3.27335,  -3.45744,  -3.52925
1717728824159.65356,   5.69768,  -3.22430,  -4.09905
1717728824176.32764,   4.48695,  -2.29157,  -4.32601
1717728824193.00171,   1.59926,  -1.06059,  -4.76904
1717728824209.67578,   1.59926,  -1.06059,  -4.76904
1717728824226.35010,   0.15211,  -1.68028,  -4.82764
1717728824243.02417,   0.02086,  -3.90114,  -6.49179
1717728824259.69824,  -1.11723, -11.72395,   2.96493
1717728824276.37231,  -4.22623, -23.10325,  25.86330
1717728824293.04663,  -8.06813, -32.75749,  53.09510
1717728824309.72070,  -2.05578, -19.66335,  22.34643
1717728824326.39478,  -2.59562,  -6.82507,  -5.04861
1717728824343.06885,  -5.68470,  -8.95885, -16.95113
1717728824359.74316,  -8.80045, -13.51952, -19.97639
1717728824376.41724, -12.59212, -16.78995,  -5.28150
1717728824393.09131, -13.45121, -17.05197,   7.23839
1717728824409.76562,  -8.32292, -14.08649,  -5.56451
1717728824426.43970,  -0.64438,  -5.99139,  -8.61816
1717728824443.11377,   1.62226,  -5.74466,  -8.05393
1717728824459.78784,   4.43931, -11.54460,  -9.70877
1717728824476.46216,   4.60540, -14.79036,  -8.58779
1717728824493.13623,   3.80042, -13.99585,  -7.29243
1717728824509.81030,   3.11850, -11.09116,  -6.43641
1717728824526.48438,   2.44277,  -9.17873,  -5.19213
1717728824543.15869,   1.34896,  -9.05498,  -3.30658
1717728824559.83276,   0.62185,  -8.83942,  -1.34346
1717728824576.50684,   0.64332,  -8.60876,   0.14786
1717728824593.18115,   1.36520,  -8.53935,  -0.18667
1717728824609.85522,   1.89565,  -8.00077,  -2.15959
1717728824626.52930,   1.32524,  -9.57864,  -1.55590
1717728824643.20337,   0.18387, -11.49811,   2.15384
1717728824659.87769,  -1.15233, -11.32423,   7.79780
1717728824676.55176,  -3.82194, -10.32624,  16.19916
1717728824693.22583,  -0.09763,  -9.12948,   7.28343
1717728824709.89990,   1.91963,  -8.98646,   1.33061
1717728824726.57422,   2.42606,  -9.35631,  -0.98559
1717728824743.24829,   2.51670,  -9.90953,  -1.61780
1717728824759.92236,   2.54253, -10.06719,  -1.79797
1717728824776.59644,   3.14547, -10.83858,   1.61544
1717728824793.27075,   3.87494, -11.71457,   5.43880
1717728824809.94482,   4.48376, -11.74162,   4.86500
1717728824826.61890,   4.20461, -11.59706,   6.19177
1717728824843.29321,   3.96974, -12.50880,   4.09162
1717728824859.96729,   4.27682, -14.17479,  -1.23411
1717728824876.64136,   4.53566, -15.33735,  -4.11148
1717728824893.31543,   4.28838, -16.32996,  -6.41308
1717728824909.98975,   2.01459, -16.77173,  -7.04613
1717728824926.66382,  -0.39289, -17.38185,  -6.50395
1717728824943.33789,  -2.91142, -19.29508,  -5.57308
1717728824960.01196,  -5.76972, -20.59270,  -3.60613
1717728824976.68628,  -9.45276, -20.05973,   1.29368
1717728824993.36035, -11.13896, -15.70957,   6.23891
1717728825010.03442,  -7.98475, -10.15217,   1.54528
1717728825026.70874,  -5.40808,  -7.21220,  -4.99525
1717728825043.38281,  -4.16575,  -6.07238,  -6.04968
1717728825060.05688,  -3.73192,  -6.02329,  -3.77997
1717728825076.73096,  -2.58067,  -5.03229,  -3.01497
1717728825093.40527,  -1.20721,  -3.74954,  -2.71602
1717728825110.07935,   3.25403,  -3.06283,  -4.61605
1717728825126.75342,   6.61486,  -2.21196,  -6.14166
1717728825143.42749,   6.39711,  -0.79136,  -6.14512
1717728825160.10181,   3.61643,  -0.28966,  -4.78632
1717728825176.77588,   2.66224,  -0.19153,  -4.31417
1717728825193.44995,   2.66224,  -0.19153,  -4.31417
1717728825210.12402,   2.66224,  -0.19153,  -4.31417
1717728825226.79834,   2.66224,  -0.19153,  -4.31417
1717728825243.47241,   0.00388, -10.97742,   6.05439
1717728825260.14648,  -2.87459, -18.85707,  15.97029
1717728825276.82080,  -5.26453, -22.87041,  23.33049
1717728825293.49487,  -2.74079, -14.19858,   7.93664
1717728825310.16895,  -3.48770,  -8.25995,  -6.37161
1717728825326.84302,  -7.21784,  -5.34874, -18.37386
1717728825343.51733,  -8.45953,  -7.64665, -21.66879
1717728825360.19141,  -9.60545, -10.63602, -23.22928
1717728825376.86548, -11.91824, -17.56442, -10.68769
1717728825393.53955,  -1.79296, -11.71447, -12.84632
1717728825410.21387,  -0.22223,  -7.01016,  -7.97712
1717728825426.88794,   1.03827,  -7.40699,  -5.61470
1717728825443.56201,   2.08588, -11.30471,  -4.97265
1717728825460.23633,   2.75958, -14.60673,  -4.90566
1717728825476.91040,   3.36084, -16.41457,  -5.69876
1717728825493.58447,   4.09305, -13.16135,  -6.46115
1717728825510.25854,   4.95177,  -8.97820,  -6.09520
1717728825526.93286,   3.98824,  -8.16408,  -5.53540
1717728825543.60693,   2.92482,  -7.77607,  -4.61408
1717728825560.28101,   2.46897,  -7.56723,  -1.86396
1717728825576.95508,   2.67065,  -7.17985,  -0.34411
1717728825593.62939,   3.82658,  -7.37585,  -2.88741
1717728825610.30347,   4.16407,  -8.20270,  -2.69450
1717728825626.97754,   4.07405,  -9.62416,   0.80440
1717728825643.65161,   3.98403, -11.04562,   4.30329
1717728825660.32593,   0.69709,  -9.90541,   7.21075
1717728825677.00000,   0.27225,  -8.49590,   3.86371
1717728825693.67407,   1.27959,  -8.62287,   0.42124
1717728825710.34839,   1.78065,  -9.20503,  -0.91634
1717728825727.02246,   1.38738, -10.32910,   1.30466
1717728825743.69653,   1.18447, -11.34324,   3.05819
1717728825760.37061,   2.59341, -11.02159,   5.29051
1717728825777.04492,   4.31149, -10.65450,   6.84627
1717728825793.71899,   5.82409, -10.94346,   6.56969
1717728825810.39307,   7.20622, -12.25197,   5.65725
1717728825827.06714,   8.51922, -13.82875,   2.94731
1717728825843.74146,   8.99762, -15.06513,  -0.41324
1717728825860.41553,   6.45683, -16.43320,  -5.28306
1717728825877.08960,   2.53252, -17.75673,  -8.74245
1717728825893.76367,  -2.06257, -19.55131,  -5.80363
1717728825910.43799,  -4.68827, -21.67984,  -1.73466
1717728825927.11206,  -5.71629, -21.46682,  -1.16262
1717728825943.78613,  -6.87996, -20.93323,  -0.78726
1717728825960.46045,  -8.80716, -15.90674,  -0.92940
1717728825977.13452,  -8.89036, -11.07944,  -0.48202
1717728825993.80859,  -6.66799,  -8.55733,  -4.63382
1717728826010.48267,  -4.59400,  -6.79059,  -7.87540
1717728826027.15698,  -4.18214,  -6.78504,  -5.47478
1717728826043.83105,  -3.75253,  -6.18523,  -3.12913
1717728826060.50513,  -3.28992,  -4.48034,  -0.88560
1717728826077.17920,  -1.42928,  -3.44988,  -0.73402
1717728826093.85352,   2.80588,  -3.56486,  -4.13548
1717728826110.52759,   6.07697,  -2.70856,  -5.74427
1717728826127.20166,   5.09508,  -1.31491,  -5.50751
1717728826143.87598,   2.48533,  -0.11203,  -5.20575
1717728826160.55005,   0.86638,   0.38496,  -5.04656
1717728826177.22412,   0.18883,   0.21126,  -5.02282
1717728826193.89819,  -0.32146,  -0.40129,  -5.15775
1717728826210.57251,  -0.42963,  -2.06892,  -5.67414
1717728826227.24658,  -3.05256, -10.43000,   6.76664
1717728826243.92065,  -8.94709, -27.49900,  36.06410
1717728826260.59473,  -9.96363, -30.44262,  41.11655
1717728826277.26904, -10.28519, -31.37377,  42.71479
1717728826293.94312,  -9.03850, -18.93842,  11.67596
1717728826310.61719,  -8.23547,  -9.01524, -14.35819
1717728826327.29126,  -9.68964, -13.74912,  -8.68044
1717728826343.96558,  -7.97419, -14.59334,   3.22935
1717728826360.63965,  -3.60340,  -9.65521,  -1.64117
1717728826377.31372,  -0.78706,  -6.40009, -10.20293
1717728826393.98804,  -1.14758,  -7.82651,  -9.97594
1717728826410.66211,  -1.43206, -10.53751,  -9.10476
1717728826427.33618,   0.24517, -14.59112,  -7.51905
1717728826444.01025,   2.23978, -16.07500,  -7.21025
1717728826460.68457,   1.41943, -14.61494,  -6.06780
1717728826477.35864,   0.71117, -12.95270,  -4.87842
1717728826494.03271,   0.31954, -10.71912,  -3.55635
1717728826510.70679,   0.48512,  -8.44576,  -1.84424
1717728826527.38110,   1.34238,  -8.19372,  -0.83403
1717728826544.05518,   1.94201,  -8.20307,  -0.25380
1717728826560.72925,   2.31131,  -8.44322,  -0.30132
1717728826577.40356,   2.68062,  -8.68337,  -0.34883
1717728826594.07764,   1.51200,  -8.91424,   2.63390
1717728826610.75171,   0.64876,  -9.12607,   5.18732
1717728826627.42578,   0.85334,  -8.26511,   4.33161
1717728826644.10010,   0.69089,  -7.65351,   2.64876
1717728826660.77417,  -0.11201,  -8.26336,   0.98634
1717728826677.44824,  -0.89521,  -9.20328,  -0.02009
1717728826694.12231,  -0.90100, -10.20296,   0.81396
1717728826710.79663,  -0.39514, -10.98660,   2.75034
1717728826727.47070,   1.37773, -11.23522,   7.41623
1717728826744.14478,   3.08105, -11.46259,  11.72928
1717728826760.81885,   1.95019, -11.68145,   5.50058
1717728826777.49316,   1.43798, -12.23542,   3.50541
1717728826794.16724,   0.71737, -13.12114,   6.69472
1717728826810.84131,   3.28914, -15.67380,   4.90263
1717728826827.51562,   6.56543, -16.91948,  -0.12665
1717728826844.18970,   8.12569, -16.90753,  -3.06698
1717728826860.86377,   5.69717, -15.75300,  -4.64085
1717728826877.53784,   2.09693, -15.00301,  -5.55631
1717728826894.21216,  -1.25394, -17.20026,  -5.89565
1717728826910.88623,  -4.98553, -21.16931,  -5.72443
1717728826927.56030,  -7.71192, -22.92528,  -5.30500
1717728826944.23438,  -8.12360, -19.75419,  -1.84548
1717728826960.90869,  -5.62469, -10.67054,   4.85669
1717728826977.58276,  -4.87407, -10.20607,  -0.96817
1717728826994.25684,  -3.93809,  -9.66690,  -5.97140
