Timestamp,X,Y,Z
1717728838482.73804,   4.84114, -16.41674,  -4.42288
1717728838499.41211,   2.32833, -17.86644,  -6.46030
1717728838516.08618,   0.03883, -18.10729,  -6.79265
1717728838532.76025,  -0.94543, -19.00049,  -6.61800
1717728838549.43457,  -2.41882, -20.25289,  -6.50757
1717728838566.10864,  -6.38037, -22.19009,  -6.70170
1717728838582.78271,  -8.91679, -19.40770,  -5.29484
1717728838599.45679,  -9.67473, -12.10766,   2.05729
1717728838616.13110,  -9.70844,  -7.44640,   6.68310
1717728838632.80518,  -5.91699,  -5.61715,  -4.65446
1717728838649.47925,  -2.72134,  -5.09189,  -8.17367
1717728838666.15356,  -1.65954,  -4.54736,  -6.66897
1717728838682.82764,  -0.60983,  -4.02049,  -4.89272
1717728838699.50171,   1.83577,  -4.03453,  -2.24730
1717728838716.17578,   4.35944,  -4.07763,  -4.08511
1717728838732.85010,   3.71111,  -2.18795,  -5.14312
1717728838749.52417,   2.00906,  -0.06415,  -5.41655
1717728838766.19824,   1.59046,   0.14789,  -5.95204
1717728838782.87231,   1.05155,  -0.09911,  -5.37446
1717728838799.54663,   0.42660,  -0.54068,  -4.87143
1717728838816.22070,  -0.87495,  -3.71348,  -4.16446
1717728838832.89478,  -2.19776, -10.77378,   4.20461
1717728838849.56885,  -4.81845, -18.61669,  19.45675
1717728838866.24316,  -7.43918, -26.45973,  34.70912
1717728838882.91724,  -7.43120, -28.35676,  36.74530
1717728838899.59131,  -5.34460, -24.31361,  26.32866
1717728838916.26562,  -5.84529, -13.32302,   5.39454
1717728838932.93970,  -9.01140,  -7.66172, -12.70762
1717728838949.61377, -12.61843, -14.81665,  -2.41194
1717728838966.28784, -12.96411, -19.35211,   6.38662
1717728838982.96216,  -7.28790, -18.42042,   8.77232
1717728838999.63623,   1.35095, -10.08161, -13.48003
1717728839016.31030,   0.42432,  -7.82700,  -9.62162
1717728839032.98438,   0.30318,  -7.30057,  -6.60268
1717728839049.65869,   1.67095, -10.16520,  -5.32735
1717728839066.33276,   3.30275, -14.63253,  -5.33874
1717728839083.00684,   3.82436, -16.00346,  -5.09618
1717728839099.68115,   3.22161, -13.81098,  -4.48875
1717728839116.35522,   3.01521, -10.55770,  -3.46159
1717728839133.02930,   2.45719,  -9.29869,  -4.72382
1717728839149.70337,   2.13233,  -8.26286,  -4.88040
1717728839166.37769,   2.25596,  -7.65634,  -2.91015
1717728839183.05176,   2.31988,  -7.34270,  -1.89134
1717728839199.72583,   2.31988,  -7.34270,  -1.89134
1717728839216.39990,   2.40465,  -8.00755,  -0.91848
1717728839233.07422,   2.27739, -10.29568,   2.86133
1717728839249.74829,  -1.00688, -10.95459,   7.29549
1717728839266.42236,  -3.46603, -11.41198,  11.28839
1717728839283.09644,  -3.83075, -11.43683,  13.58570
1717728839299.77075,   1.23543, -11.25721,   4.80163
1717728839316.44482,   4.33314, -11.37500,  -0.17365
1717728839333.11890,   4.30662, -11.96484,   0.89620
1717728839349.79321,   2.56761, -13.16638,   6.04642
1717728839366.46729,   4.51392, -12.75116,   5.93809
1717728839383.14136,   6.10952, -12.25243,   5.79128
1717728839399.81543,   6.91842, -11.56641,   5.55817
1717728839416.48975,   5.99675, -10.91502,   5.47572
1717728839433.16382,   4.66656, -10.27182,   5.42885
1717728839449.83789,   5.06053, -15.20133,  -0.52451
1717728839466.51196,   6.53083, -17.56572,  -5.18890
1717728839483.18628,   4.08878, -18.34492,  -7.31262
1717728839499.86035,   1.26341, -18.96878,  -9.18737
1717728839516.53442,  -2.18663, -20.99170,  -7.04402
1717728839533.20874,  -7.07850, -22.90088,  -6.65848
1717728839549.88281, -10.19897, -22.10593,  -4.44121
1717728839566.55688, -10.79962, -17.46421,   0.38185
1717728839583.23096, -10.03776, -10.06324,  10.24434
1717728839599.90527,  -5.78537,  -7.33976,  -0.03185
1717728839616.57935,  -2.48601,  -5.58589,  -7.21631
1717728839633.25342,  -1.70360,  -6.39280,  -6.23545
1717728839649.92749,  -0.80508,  -6.19081,  -4.66353
1717728839666.60181,   0.10703,  -5.87078,  -3.02243
1717728839683.27588,   1.33333,  -3.58782,  -3.84382
1717728839699.94995,   2.26783,  -1.19953,  -4.94942
1717728839716.62402,   1.59926,   0.14468,  -5.45274
1717728839733.29834,   1.21676,   0.99407,  -5.76337
1717728839749.97241,   1.22292,   0.95977,  -5.72869
1717728839766.64648,  -0.10558,  -0.18015,  -5.24390
1717728839783.32080,  -0.73422,  -1.21779,  -4.87641
1717728839799.99487,  -0.46868,  -2.12470,  -4.65881
1717728839816.66895,  -0.06225,  -4.87730,  -3.24816
1717728839833.34302,  -4.38604, -21.63896,  24.51166
1717728839850.01733,  -5.17589, -26.77887,  33.48970
1717728839866.69141,  -1.07073, -16.79824,  14.19646
1717728839883.36548,  -3.76909,  -8.34974,   0.46169
1717728839900.03955,  -7.29633,  -6.96526,  -9.76365
1717728839916.71387, -11.40701, -13.49308, -16.82499
1717728839933.38794, -11.95680, -19.00557, -21.89778
1717728839950.06201,  -4.73255, -13.97249,  -6.96713
1717728839966.73633,  -0.72873, -10.15854,  -4.76606
1717728839983.41040,  -0.58150,  -8.27440, -13.04190
1717728840000.08447,  -0.81193,  -7.83952,  -9.55567
1717728840016.75854,  -0.44057,  -8.78676,  -6.60592
1717728840033.43286,   1.43770, -13.19496,  -4.99953
1717728840050.10693,   2.99466, -16.43014,  -3.81355
1717728840066.78101,   3.14868, -14.54331,  -4.46324
1717728840083.45508,   3.30269, -12.65649,  -5.11294
1717728840100.12939,   2.64162, -10.62647,  -5.64445
1717728840116.80347,   2.38123,  -9.38703,  -4.22696
1717728840133.47754,   2.90844,  -9.39759,  -0.22916
1717728840150.15161,   3.07284,  -8.64974,   0.73414
1717728840166.82593,   2.70913,  -7.15718,  -0.73403
1717728840183.50000,   1.87417,  -7.28465,   0.25165
1717728840200.17407,   1.03424,  -7.42922,   1.26321
1717728840216.84839,   0.19430,  -7.57378,   2.27479
1717728840233.52246,  -0.64563,  -7.71835,   3.28635
1717728840250.19653,  -1.48556,  -7.86292,   4.29792
1717728840266.87061,  -1.98183,  -8.06165,   4.44211
1717728840283.54492,  -0.82557,  -8.52084,   0.41543
1717728840300.21899,   0.76547,  -9.94645,   0.25171
1717728840316.89307,   2.47016, -11.62465,   1.09765
1717728840333.56714,   3.91899, -12.40168,   3.13727
1717728840350.24146,   5.25488, -12.78083,   5.70395
1717728840366.91553,   4.54704, -12.74182,   7.74960
1717728840383.58960,   4.23368, -13.00498,   7.55372
1717728840400.26367,   3.95758, -12.89885,   6.52635
1717728840416.93799,   3.68778, -12.73031,   5.35844
1717728840433.61206,   5.07710, -13.20018,  -1.59514
1717728840450.28613,   5.78679, -14.07883,  -4.46402
1717728840466.96045,   4.78481, -15.22627,  -5.65242
1717728840483.63452,   3.29236, -16.45070,  -6.35925
1717728840500.30859,   0.98270, -17.56675,  -6.03867
1717728840516.98267,  -1.61681, -18.64435,  -5.35369
1717728840533.65698,  -5.49862, -19.79095,  -4.80017
1717728840550.33105, -10.10436, -20.97647,  -4.32089
1717728840567.00513,  -9.22249, -15.44517,  -2.33419
1717728840583.67920,  -7.73026,  -9.16680,  -0.17984
1717728840600.35352,  -4.48569,  -6.60265,  -5.25701
1717728840617.02759,  -3.14300,  -6.62692,  -5.32701
1717728840633.70166,  -1.47231,  -6.33274,  -4.62301
1717728840650.37598,   0.24241,  -5.99584,  -3.81515
1717728840667.05005,   3.38097,  -4.99711,  -4.26872
1717728840683.72412,   3.08029,  -3.73549,  -3.49348
1717728840700.39819,   1.68479,  -2.19951,  -4.34177
1717728840717.07251,   0.19855,  -0.64078,  -5.32459
1717728840733.74658,  -0.03497,  -0.16055,  -5.73119
1717728840750.42065,  -0.44432,  -0.12015,  -5.73036
1717728840767.09473,  -1.49256,  -1.56395,  -4.96772
1717728840783.76904,  -2.09405,  -3.45793,  -4.37340
1717728840800.44312,  -2.18344,  -5.86789,  -3.97204
1717728840817.11719,  -2.85668, -17.29511,  14.49054
1717728840833.79126,  -1.26363, -19.68761,  18.96937
1717728840850.46558,   0.00292, -19.91140,  19.99647
1717728840867.13965,   0.02501, -11.86929,   7.86759
1717728840883.81372,  -2.69455,  -7.79756,  -3.21321
1717728840900.48804,  -6.54212,  -5.35926, -13.86297
1717728840917.16211,  -9.52918, -11.39564,  -9.61393
1717728840933.83618, -11.99396, -17.23841,  -5.40303
1717728840950.51025,  -5.08286, -14.32953, -10.85334
1717728840967.18457,   0.33375, -10.89145, -14.81396
1717728840983.85864,   1.22220,  -6.23063, -14.01465
1717728841000.53271,   0.87232,  -8.13741,  -7.44271
1717728841017.20679,   1.26135, -11.35063,  -3.90524
1717728841033.88110,   2.44049, -15.72183,  -3.53790
1717728841050.55518,   3.89575, -16.31294,  -3.89654
1717728841067.22925,   3.20687, -13.26445,  -4.45714
1717728841083.90356,   2.57508, -10.44999,  -5.16757
1717728841100.57764,   2.23464,  -8.78834,  -6.38893
1717728841117.25171,   2.46491,  -8.31591,  -2.04758
1717728841133.92578,   2.29934,  -7.42769,   0.14507
1717728841150.60010,   2.01558,  -6.62871,  -0.44270
1717728841167.27417,   2.01186,  -6.45769,  -1.78559
1717728841183.94824,   2.05261,  -6.65687,  -1.74691
1717728841200.62231,   2.09336,  -6.85605,  -1.70824
1717728841217.29663,   2.13412,  -7.05524,  -1.66957
1717728841233.97070,   2.17487,  -7.25442,  -1.63090
1717728841250.64478,   2.21562,  -7.45360,  -1.59223
1717728841267.31885,   1.76082,  -8.67229,   0.38356
1717728841283.99316,   0.74355, -11.05810,   4.57718
1717728841300.66724,   0.84708, -11.29525,   4.69214
1717728841317.34131,   0.95804, -11.54944,   4.81537
1717728841334.01562,   1.09869, -11.87162,   4.97155
1717728841350.68970,   2.28614, -12.24036,   5.53040
1717728841367.36377,   4.05963, -12.63515,   6.31468
1717728841384.03784,   6.31370, -12.23645,   8.60411
1717728841400.71216,   5.60357, -11.61772,   5.24159
1717728841417.38623,   4.71996, -13.35511,  -0.28575
1717728841434.06030,   4.13615, -14.99535,  -4.21120
1717728841450.73438,   3.96057, -16.50331,  -5.95544
1717728841467.40869,   2.40866, -17.41113,  -6.26865
1717728841484.08276,   0.52158, -18.17276,  -6.23334
1717728841500.75684,  -3.09701, -20.42801,  -6.22869
1717728841517.43115,  -5.52386, -22.24181,  -7.03795
1717728841534.10522,  -6.98975, -19.02395,  -2.17751
1717728841550.77930,  -8.28064, -14.88973,   3.71550
1717728841567.45337,  -5.58363,  -9.41675,   3.14191
1717728841584.12769,  -4.00929,  -9.18076,  -2.26431
1717728841600.80176,  -3.22662,  -8.60984,  -4.76214
1717728841617.47583,  -3.34421,  -7.65804,  -3.95259
1717728841634.14990,  -1.19219,  -5.84357,  -2.26872
1717728841650.82422,   1.06341,  -4.48337,  -4.51317
1717728841667.49829,   1.58694,  -2.86028,  -5.46047
1717728841684.17236,  -0.60177,  -0.82548,  -4.37658
1717728841700.84644,  -0.58541,   0.76427,  -4.80617
1717728841717.52075,  -0.11874,   2.26316,  -5.54484
1717728841734.19482,   0.31229,   2.49848,  -5.42918
1717728841750.86890,   0.15039,   0.37798,  -4.49470
1717728841767.54321,   0.35292,  -3.34270,  -5.49381
1717728841784.21729,   0.24958,  -9.18195,  -0.97869
1717728841800.89136,  -0.36820, -18.58451,  12.81071
1717728841817.56543,  -1.23716, -21.53830,  19.93361
1717728841834.23975,  -2.14250, -23.55854,  26.09149
1717728841850.91382,  -1.62636,  -7.41739,  -3.50962
1717728841867.58789,  -4.30614,  -5.95580, -12.61453
1717728841884.26196,  -7.37974,  -9.19091, -16.12606
1717728841900.93628, -10.64266, -14.68319, -16.94962
1717728841917.61035,  -7.98709, -11.55415,  11.31498
1717728841934.28442,  -4.00582,  -9.75013,  -4.48345
1717728841950.95874,  -1.57388,  -8.66309, -11.99618
1717728841967.63281,  -0.83868,  -8.36124, -10.43504
1717728841984.30688,  -0.52862,  -9.72070,  -6.09291
1717728842000.98096,   1.81096, -14.81517,  -4.46035
