Timestamp,X,Y,Z
1717728843334.91211,   6.61925, -13.76422,   6.63652
1717728843351.58618,   5.79081, -14.36952,   1.54576
1717728843368.26025,   4.97568, -15.00298,  -2.08017
1717728843384.93457,   4.17780, -15.67295,  -3.80678
1717728843401.60864,   2.03150, -16.35508,  -5.22748
1717728843418.28271,  -0.93757, -17.21662,  -6.23395
1717728843434.95679,  -2.84272, -19.15285,  -6.04696
1717728843451.63110,  -7.07311, -21.24063,  -5.44761
1717728843468.30518,  -8.64953, -17.46498,   0.61032
1717728843484.97925,  -9.44843, -13.62240,   4.57063
1717728843501.65356,  -9.16730,  -9.68679,   5.61719
1717728843518.32764,  -6.27980,  -8.71080,   0.56163
1717728843535.00171,  -3.33700,  -7.79760,  -4.62341
1717728843551.67578,  -0.51037,  -6.80912,  -4.92458
1717728843568.35010,   1.60288,  -6.09602,  -4.65531
1717728843585.02417,   2.24736,  -5.73424,  -4.32562
1717728843601.69824,   2.32385,  -5.50831,  -3.97255
1717728843618.37231,   1.00289,  -2.23897,  -3.66843
1717728843635.04663,   1.46692,  -0.31685,  -5.39896
1717728843651.72070,   1.86940,   0.48540,  -6.12804
1717728843668.39478,   2.22786,   0.48661,  -6.14080
1717728843685.06885,   1.20407,  -0.24975,  -6.25373
1717728843701.74316,  -0.36439,  -2.63642,  -5.27825
1717728843718.41724,  -1.44287,  -6.06104,  -2.02747
1717728843735.09131,  -2.04073, -10.50384,   3.45526
1717728843751.76562,  -4.04347, -17.82520,  16.27579
1717728843768.43970,  -6.34303, -25.75467,  30.64658
1717728843785.11377,  -1.71369, -12.20593,   5.82462
1717728843801.78784,  -3.08204,  -4.56376,  -6.49378
1717728843818.46216,  -6.51065, -10.91882, -18.70870
1717728843835.13623,  -7.91483, -14.98123, -22.10502
1717728843851.81030,  -7.16685, -16.44864, -16.24902
1717728843868.48438,  -4.39121, -14.78922, -13.58897
1717728843885.15869,  -0.93505, -12.08041, -12.00144
1717728843901.83276,   0.36801,  -7.56348, -13.81405
1717728843918.50684,  -0.27303,  -7.22567, -12.34838
1717728843935.18115,   1.24823, -12.11890,  -7.97627
1717728843951.85522,   2.73076, -14.97486,  -5.44366
1717728843968.52930,   3.99133, -15.57775,  -4.78763
1717728843985.20337,   4.69767, -13.55627,  -3.17920
1717728844001.87769,   5.25833, -10.84490,  -1.32038
1717728844018.55176,   4.78362,  -7.37837,   2.23886
1717728844035.22583,   1.49302,  -8.83557,  -0.19630
1717728844051.89990,   0.00667,  -9.03467,  -1.10179
1717728844068.57422,  -0.75584,  -8.72902,  -1.39360
1717728844085.24829,  -2.95015,  -9.09882,  -0.70923
1717728844101.92236,  -2.42666,  -8.22704,   0.97564
1717728844118.59644,  -1.77309,  -7.29581,   2.70653
1717728844135.27075,  -0.40619,  -8.15486,   1.28868
1717728844151.94482,   0.10930,  -9.20123,   0.84642
1717728844168.61890,   0.29687,  -9.78468,   0.71823
1717728844185.29321,   0.28394,  -9.80212,   0.78976
1717728844201.96729,  -0.45142, -10.79380,   4.85733
1717728844218.64136,  -0.12794, -11.81105,   5.28310
1717728844235.31543,   0.77154, -12.60947,   4.93956
1717728844251.98975,   3.17730, -12.45605,   4.16534
1717728844268.66382,   3.81213, -12.12745,   7.13057
1717728844285.33789,   4.36767, -12.74673,   7.51686
1717728844302.01196,   5.19452, -14.75714,   4.17762
1717728844318.68628,   5.58573, -14.63738,  -1.61677
1717728844335.36035,   4.24817, -14.81181,  -3.89458
1717728844352.03442,   2.94379, -16.10077,  -4.89777
1717728844368.70874,   1.58675, -17.46934,  -5.80129
1717728844385.38281,  -0.05492, -18.79464,  -6.91031
1717728844402.05688,  -3.51740, -22.53025,  -8.07638
1717728844418.73096,  -8.28312, -22.46315, -11.01959
1717728844435.40527,  -9.11977, -14.42013,  -1.58663
1717728844452.07935,  -7.27498, -12.86374,  -2.05225
1717728844468.75342,  -5.43018, -11.30734,  -2.51786
1717728844485.42749,  -3.58539,  -9.75095,  -2.98347
1717728844502.10181,  -1.74057,  -8.19453,  -3.44909
1717728844518.77588,   0.10423,  -6.63814,  -3.91470
1717728844535.44995,   1.64574,  -5.67292,  -3.99534
1717728844552.12402,   3.04888,  -4.97744,  -3.90033
1717728844568.79834,   3.00271,  -2.77399,  -4.28652
1717728844585.47241,   0.99243,  -1.33976,  -4.44874
1717728844602.14648,   0.31873,  -0.64961,  -4.85988
1717728844618.82080,   0.74506,  -0.57183,  -5.47588
1717728844635.49487,   0.98018,  -0.83959,  -5.77941
1717728844652.16895,  -0.46544,  -2.39846,  -5.24505
1717728844668.84302,  -1.27783,  -4.57193,  -4.15836
1717728844685.51733,  -1.37721,  -7.43749,  -2.44973
1717728844702.19141,  -3.64181, -16.67990,  15.60857
1717728844718.86548,  -6.11772, -26.54468,  35.26258
1717728844735.53955,  -1.88138, -14.48162,  15.25337
1717728844752.21387,  -1.88053,  -8.17449,   4.71842
1717728844768.88794,  -3.16124,  -5.73139,  -4.00781
1717728844785.56201,  -5.12300,  -5.34170, -11.77294
1717728844802.23633,  -7.83644, -15.60622, -17.33217
1717728844818.91040,  -5.33638, -18.14999,   2.21386
1717728844835.58447,  -2.57030, -16.84480,   6.14042
1717728844852.25854,   0.39255, -12.69255,  -1.48668
1717728844868.93286,   0.62840,  -8.15485,  -9.23743
1717728844885.60693,  -0.37939,  -8.99281,  -6.42893
1717728844902.28101,   0.05560, -10.68081,  -4.80656
1717728844918.95508,   1.95290, -13.23035,  -4.38635
1717728844935.62939,   3.95974, -13.58294,  -7.13932
1717728844952.30347,   4.20229, -13.05230,  -8.70417
1717728844968.97754,   3.04132, -11.93828,  -9.15972
1717728844985.65161,   3.21372, -10.11425,  -4.40917
1717728845002.32593,   3.29832,  -9.42208,  -2.19454
1717728845019.00000,   3.38292,  -8.72991,   0.02005
1717728845035.67407,   2.20858,  -8.78864,   2.64282
1717728845052.34839,  -0.12692,  -9.53994,   5.64208
1717728845069.02246,  -1.86491, -10.00568,   7.17999
1717728845085.69653,  -1.72370,  -9.57334,   4.12176
1717728845102.37061,  -0.91406,  -7.88977,  -0.12679
1717728845119.04492,  -0.90870,  -7.71648,  -1.79312
1717728845135.71899,  -0.91964,  -8.23895,  -2.53610
1717728845152.39307,  -0.06857,  -9.51981,  -2.04371
1717728845169.06714,   2.05653, -11.09425,   1.30000
1717728845185.74146,   2.05653, -11.09425,   1.30000
1717728845202.41553,   2.05653, -11.09425,   1.30000
1717728845219.08960,   2.05653, -11.09425,   1.30000
1717728845235.76367,   2.58535, -11.33942,   3.18696
1717728845252.43799,   3.27618, -11.65970,   5.65207
1717728845269.11206,   4.88386, -11.49262,   9.47867
1717728845285.78613,   4.08599, -11.47950,   3.27891
1717728845302.46045,   4.00949, -12.28392,  -1.55409
1717728845319.13452,   4.58760, -13.70440,  -4.91271
1717728845335.80859,   4.62901, -17.64257,  -6.81536
1717728845352.48267,   1.07283, -19.19738,  -7.78655
1717728845369.15698,  -1.52561, -20.74253,  -8.01450
1717728845385.83105,  -3.48313, -22.30157,  -7.77112
1717728845402.50513,  -7.30274, -20.98718,  -5.46312
1717728845419.17920, -11.90570, -18.32259,  -2.11850
1717728845435.85352, -11.60925, -10.20456,  11.26301
1717728845452.52759,  -6.58356,  -7.12851,  -0.21107
1717728845469.20166,  -3.80104,  -7.11542,  -3.92384
1717728845485.87598,  -1.56495,  -6.89042,  -5.03146
1717728845502.55005,   0.24954,  -6.40193,  -4.05465
1717728845519.22412,   1.46706,  -5.94963,  -4.28747
1717728845535.89819,   2.39471,  -5.51490,  -5.10764
1717728845552.57251,   0.22663,  -1.75744,  -2.72595
1717728845569.24658,  -0.39207,  -0.76730,  -3.29208
1717728845585.92065,   0.13302,   0.18469,  -4.63643
1717728845602.59473,   1.11421,   1.12148,  -6.29111
1717728845619.26904,   0.41619,   0.01140,  -5.51836
1717728845635.94312,  -0.25158,  -3.05439,  -5.32471
1717728845652.61719,  -0.71541,  -6.58882,  -2.53737
1717728845669.29126,  -1.09048, -10.32726,   1.37897
1717728845685.96558,  -6.07161, -27.30655,  33.77657
1717728845702.63965,  -2.10859, -18.18501,  18.18971
1717728845719.31372,  -1.18354, -11.66060,   6.42972
1717728845735.98804,  -2.65932,  -7.18856,  -2.30613
1717728845752.66211,  -5.84797,  -9.13220, -12.02060
1717728845769.33618, -10.00245, -14.69335, -22.28695
1717728845786.01025,  -7.89352, -13.20891,  -2.59760
1717728845802.68457,  -5.78576, -11.06696,  10.52957
1717728845819.35864,  -2.07197,  -9.39153,  -3.62498
1717728845836.03271,   0.31895,  -8.79438, -13.98011
1717728845852.70679,  -0.08044,  -9.96657,  -9.87312
1717728845869.38110,   2.35286, -15.66578,  -4.26250
1717728845886.05518,   3.79751, -17.33366,  -1.93860
1717728845902.72925,   4.55801, -16.29461,  -1.79588
1717728845919.40356,   3.54617, -11.66768,  -5.03546
1717728845936.07764,   2.92673,  -8.75728,  -4.07541
1717728845952.75171,   2.84036,  -7.23086,  -2.34115
1717728845969.42578,   3.04762,  -6.46677,  -0.18043
1717728845986.10010,   2.80824,  -6.37164,   0.32119
1717728846002.77417,   2.40807,  -7.46936,  -2.15427
1717728846019.44824,   1.97399,  -8.61290,  -4.34309
1717728846036.12231,   0.31239, -11.41526,   3.84415
1717728846052.79663,  -1.15953, -11.79920,   9.07476
1717728846069.47070,  -2.59186, -11.67870,  13.68859
1717728846086.14478,   0.14749,  -9.88461,   8.40399
1717728846102.81885,   1.33382,  -9.42323,   3.70641
1717728846119.49316,   2.51958,  -8.97966,  -0.88439
1717728846136.16724,   3.68632,  -9.12119,  -1.96947
1717728846152.84131,   4.02448,  -9.16222,  -2.28397
1717728846169.51562,   4.02448,  -9.16222,  -2.28397
1717728846186.18970,   2.62143, -12.39483,   7.28592
1717728846202.86377,   5.61050, -13.37730,   4.51192
1717728846219.53784,   6.01176, -13.18277,   8.11598
1717728846236.21216,   6.56799, -14.15704,   7.28266
1717728846252.88623,   7.08933, -14.90473,   2.34743
1717728846269.56030,   7.13067, -14.63955,  -3.84577
1717728846286.23438,   3.59680, -15.03903,  -5.60744
1717728846302.90869,   1.67585, -16.52884,  -5.44936
1717728846319.58276,   0.15441, -18.78224,  -4.95146
1717728846336.25684,  -4.11761, -23.32740,  -7.03071
1717728846352.93115,  -7.17112, -24.80874,  -9.31725
1717728846369.60522,  -9.72824, -25.30716, -11.52992
1717728846386.27930,  -9.59185, -12.65569,   3.56496
1717728846402.95337,  -9.25652,  -8.97778,   6.27016
1717728846419.62769,  -6.56359,  -7.39559,   2.51846
1717728846436.30176,  -2.84745,  -6.72301,  -4.03557
1717728846452.97583,   1.17319,  -5.61832,  -4.10713
1717728846469.64990,   2.76996,  -5.63971,  -4.07006
1717728846486.32422,   3.96847,  -4.12576,  -3.45701
1717728846502.99829,   2.56559,  -2.43965,  -2.96087
1717728846519.67236,   1.32885,  -0.83997,  -4.70089
1717728846536.34644,   1.69295,   0.22836,  -6.16914
1717728846553.02075,   2.02388,   0.61130,  -6.96881
1717728846569.69482,   1.85004,   0.69629,  -7.62941
1717728846586.36890,  -0.68938,  -0.39565,  -6.21279
1717728846603.04321,  -1.41314,  -2.57389,  -4.73054
1717728846619.71729,  -2.92454, -10.43852,   4.37759
1717728846636.39136, -10.13203, -28.04888,  38.08072
1717728846653.06543,  -7.27601, -25.84395,  29.40522
1717728846669.73975,  -3.74407, -15.02993,   9.62755
1717728846686.41382,  -4.50135,  -9.16797,  -2.39972
1717728846703.08789,  -8.20146,  -9.87551,  -9.18602
1717728846719.76196,  -7.40285, -17.39566, -19.15186
1717728846736.43628,  -3.05556, -13.13753, -13.66021
1717728846753.11035,  -3.85639,  -8.88609,   0.04614
1717728846769.78442,  -2.15283,  -7.16370, -10.58823
1717728846786.45874,  -0.72977,  -7.30348, -15.03686
1717728846803.13281,  -0.40558,  -7.89501, -14.34735
1717728846819.80688,  -1.30483, -12.54915,  -9.21883
1717728846836.48096,   0.08495, -15.84915,  -7.04100
1717728846853.15527,   5.22449, -19.73848,  -5.74451
1717728846869.82935,   6.31372, -16.04689,  -7.91536
1717728846886.50342,   7.84674, -12.63730,  -3.02692
1717728846903.17749,   7.17142,  -9.15378,   5.36394
1717728846919.85181,   4.05606,  -8.22532,   7.11924
1717728846936.52588,   0.05348,  -9.12351,   3.88843
1717728846953.19995,  -2.49689,  -8.66886,  -1.18388
1717728846969.87402,  -2.59589,  -8.43094,   1.67914
1717728846986.54834,  -2.28474,  -8.80730,   2.99452
1717728847003.22241,  -1.79154,  -9.45631,   3.62293
