Timestamp,X,Y,Z
1717728849721.10693,  -0.68135,  -9.61062, -11.19876
1717728849737.78101,   1.24251, -10.60174,  -7.40777
1717728849754.45508,   3.51057, -15.41257,  -5.19780
1717728849771.12939,   4.50171, -16.96004,  -4.14846
1717728849787.80347,   4.85664, -16.88161,  -3.67739
1717728849804.47754,   3.59563, -12.07663,  -5.68889
1717728849821.15161,   2.89177,  -9.45980,  -5.10372
1717728849837.82593,   2.93971,  -8.94415,  -2.76717
1717728849854.50000,   3.15549,  -8.64770,  -0.21855
1717728849871.17407,   3.07037,  -7.17788,  -0.46663
1717728849887.84839,   2.73273,  -7.58006,  -0.84245
1717728849904.52246,   1.51979,  -9.25588,   1.41946
1717728849921.19653,  -0.57040, -10.10001,   4.36104
1717728849937.87061,  -2.37644, -10.58255,   7.39627
1717728849954.54492,  -3.86470, -10.66064,  10.53630
1717728849971.21899,  -1.32383,  -9.52523,   5.51720
1717728849987.89307,   0.31658,  -9.16648,   0.10714
1717728850004.56714,   1.47117,  -9.43277,  -1.53714
1717728850021.24146,   2.41128,  -9.97502,  -1.51883
1717728850037.91553,   2.54854, -11.50986,   7.33472
1717728850054.58960,   3.79870, -12.09782,   7.54219
1717728850071.26367,   4.98274, -12.36622,   5.28869
1717728850087.93799,   5.41570, -12.42134,   5.05787
1717728850104.61206,   4.85203, -11.79704,   7.42438
1717728850121.28613,   4.82387, -12.08722,   3.74658
1717728850137.96045,   4.93227, -12.61061,  -1.47258
1717728850154.63452,   4.89224, -15.01540,  -5.32346
1717728850171.30859,   4.65857, -16.31009,  -5.01543
1717728850187.98267,   4.56315, -16.81854,  -4.85523
1717728850204.65698,   4.56315, -16.81854,  -4.85523
1717728850221.33105,   4.56315, -16.81854,  -4.85523
1717728850238.00513,   2.55921, -17.06037,  -4.77135
1717728850254.67920,  -1.71018, -14.60592,  -1.71796
1717728850271.35352,  -7.34859,  -9.58108,   4.04083
1717728850288.02759,  -7.38934,  -6.07123,   0.20914
1717728850304.70166,  -4.24899,  -4.50983,  -5.57317
1717728850321.37598,  -2.11163,  -4.31019,  -5.83538
1717728850338.05005,  -0.59131,  -4.78731,  -3.76588
1717728850354.72412,   1.28022,  -5.03222,  -3.44961
1717728850371.39819,   2.09841,  -4.25775,  -3.71745
1717728850388.07251,   1.98634,  -2.76995,  -3.86444
1717728850404.74658,   1.12938,  -1.13412,  -4.41634
1717728850421.42065,   1.15913,  -0.16298,  -4.97811
1717728850438.09473,   0.95905,   0.01196,  -5.39443
1717728850454.76904,  -0.24609,  -0.26750,  -5.83071
1717728850471.44312,  -1.01854,  -1.06873,  -5.75159
1717728850488.11719,  -1.25436,  -2.51707,  -5.03329
1717728850504.79126,  -5.93301, -18.38723,  20.74647
1717728850521.46558,  -8.94590, -27.10313,  34.19919
1717728850538.13965,  -6.41766, -25.50454,  30.71515
1717728850554.81372,  -0.85684, -19.27472,  19.80323
1717728850571.48804,  -1.90658,  -7.28430,  -0.84567
1717728850588.16211,  -6.61085,  -4.04599, -17.81278
1717728850604.83618, -10.19263, -10.03457, -14.50648
1717728850621.51025, -12.91781, -17.30162,   1.42576
1717728850638.18457, -10.43667, -21.91446,   9.65887
1717728850654.85864,  -0.29943, -16.06990,  -4.60205
1717728850671.53271,   4.31085,  -9.08405, -15.21270
1717728850688.20679,   1.60138,  -6.71777, -10.03106
1717728850704.88110,   0.23128,  -5.92143,  -6.91776
1717728850721.55518,   0.35561,  -6.87677,  -6.11226
1717728850738.22925,   2.77150, -13.42475,  -4.74381
1717728850754.90356,   3.53465, -15.13183,  -3.94043
1717728850771.57764,   3.08296, -13.83155,  -3.71342
1717728850788.25171,   2.60554, -12.57993,  -3.62610
1717728850804.92578,   3.12843, -10.45252,  -3.77659
1717728850821.60010,   3.71913,  -8.73059,  -2.57502
1717728850838.27417,   3.65006,  -8.06823,  -0.74215
1717728850854.94824,   3.18312,  -8.03704,   1.05942
1717728850871.62231,   2.19210,  -8.53463,   2.56008
1717728850888.29663,  -0.45962,  -9.30616,   6.10731
1717728850904.97070,  -1.63976,  -9.67396,   8.20193
1717728850921.64478,  -0.19815,  -9.79147,   6.69363
1717728850938.31885,   0.98708, -10.09797,   3.23033
1717728850954.99316,   1.62785, -10.01679,  -0.38097
1717728850971.66724,   2.03319,  -9.25220,  -1.43887
1717728850988.34131,   1.28445, -10.53987,   1.12812
1717728851005.01562,   0.97655, -11.66486,   5.38898
1717728851021.68970,   1.17387, -12.21055,   9.64432
1717728851038.36377,   3.89124, -12.50822,   6.36409
1717728851055.03784,   4.72604, -12.17814,   6.09024
1717728851071.71216,   4.38504, -12.28069,   5.53332
1717728851088.38623,   3.98150, -12.74007,   3.61128
1717728851105.06030,   4.97658, -13.90122,  -1.78099
1717728851121.73438,   5.26413, -15.58859,  -4.21844
1717728851138.40869,   5.14438, -17.44257,  -5.14048
1717728851155.08276,   3.75788, -18.17221,  -6.61153
1717728851171.75684,   2.44476, -18.80727,  -7.50783
1717728851188.43115,   1.34889, -19.52197,  -7.92506
1717728851205.10522,  -4.39003, -20.52708,  -8.37362
1717728851221.77930,  -8.17428, -21.09019,  -8.60619
1717728851238.45337,  -8.84620, -21.19017,  -8.64748
