Timestamp,X,Y,Z
1717728836198.38110,   1.59274, -16.75290,  -6.74029
1717728836215.05518,   2.02370, -14.58518,  -5.35042
1717728836231.72925,   2.45466, -12.41746,  -3.96054
1717728836248.40356,   2.88562, -10.24971,  -2.57064
1717728836265.07764,   3.31658,  -8.08198,  -1.18077
1717728836281.75171,   3.68948,  -6.75090,   0.21869
1717728836298.42578,   3.86237,  -8.30155,   1.65116
1717728836315.10010,   2.32467, -10.38481,   2.91576
1717728836331.77417,   0.32029, -12.61336,   4.13453
1717728836348.44824,  -4.28517, -12.50874,  17.17061
1717728836365.12231,  -0.84300, -10.22825,  11.48345
1717728836381.79663,   4.05045,  -8.51224,  -1.42669
1717728836398.47070,   2.81797,  -9.81576,  -0.56590
1717728836415.14478,   1.55703, -11.10188,   1.41861
1717728836431.81885,   0.45003, -12.22707,   6.22977
1717728836448.49316,   2.44173, -11.86591,   6.16269
1717728836465.16724,   4.46743, -11.48843,   6.04203
1717728836481.84131,   5.95058, -11.39030,   5.50544
1717728836498.51562,   4.60896, -10.70984,   7.86247
1717728836515.18970,   4.91092, -12.87974,   2.41291
1717728836531.86377,   5.21287, -15.04963,  -3.03666
1717728836548.53784,   4.44815, -16.77491,  -5.14188
1717728836565.21216,   3.43629, -18.39720,  -6.47236
1717728836581.88623,   1.07089, -20.04322,  -6.78834
1717728836598.56030,  -1.36164, -21.69041,  -7.05401
1717728836615.23438,  -6.03364, -25.56332,  -7.25680
1717728836631.90869,  -9.85469, -20.55913,   0.17586
1717728836648.58276, -12.98325, -15.23289,   6.61128
1717728836665.25684, -12.71029, -10.63198,   5.60599
1717728836681.93115,  -8.26022,  -6.91292,  -0.39935
1717728836698.60522,  -3.61537,  -3.23505,  -6.63784
1717728836715.27930,  -2.34388,  -3.10401,  -6.02596
1717728836731.95337,  -1.87523,  -3.82901,  -3.79261
1717728836748.62769,  -0.42473,  -3.71818,  -3.69955
1717728836765.30176,   1.02574,  -3.60736,  -3.60649
1717728836781.97583,   4.13208,  -3.10952,  -4.62161
1717728836798.64990,   7.65472,  -2.43857,  -5.99487
1717728836815.32422,   5.42471,  -1.24288,  -5.47888
1717728836831.99829,   3.19474,  -0.04721,  -4.96289
1717728836848.67236,   0.85295,  -0.51502,  -5.41345
1717728836865.34644,   0.64965,  -4.14146,  -2.50703
1717728836882.02075,  -0.29186,  -9.17213,   3.72675
1717728836898.69482,  -4.54779, -19.80174,  23.62042
1717728836915.36890,  -3.78654, -19.05608,  19.23785
1717728836932.04321,  -2.70577, -15.91562,  12.39612
1717728836948.71729,  -1.06293,  -8.56240,   1.22855
1717728836965.39136,  -3.90569,  -3.11756,  -5.89411
1717728836982.06543,  -9.15436,  -9.74088, -17.20190
1717728836998.73975, -14.23702, -17.19503, -20.09186
