Timestamp,X,Y,Z
1717728817873.50342,   9.15503,  -5.27165,   8.70055
1717728817890.17749,  11.22880,  -5.15718,   8.78760
1717728817906.85181,  12.27444,  -5.40185,   9.53707
1717728817923.52588,  11.55769,  -6.98657,  10.33282
1717728817940.19995,  11.07571,  -8.22259,   7.34922
1717728817956.87402,   8.61402,  -7.95807,   2.59386
1717728817973.54834,   6.33096,  -7.22167,   2.02549
1717728817990.22241,   4.55364,  -7.23765,   3.42660
1717728818006.89648,   3.70598,  -8.73711,   4.70947
1717728818023.57080,   4.10794,  -9.45043,   3.12889
1717728818040.24487,   4.51539,  -9.69683,   1.15770
1717728818056.91895,   6.07607,  -9.78476,   0.70516
1717728818073.59302,   6.94215, -10.09023,   4.50791
1717728818090.26733,   7.68633, -10.73513,   7.36273
1717728818106.94141,   7.31232, -10.29395,   5.67894
1717728818123.61548,   6.24675,  -9.39936,   2.91463
1717728818140.28955,   5.08110,  -8.65230,   0.92779
1717728818156.96387,   3.14167,  -6.53290,   0.56752
1717728818173.63794,   2.47956,  -6.23832,   0.77951
1717728818190.31201,   1.60479,  -5.94827,   0.85687
1717728818206.98633,   0.51606,  -5.66279,   0.79881
1717728818223.66040,  -1.34328,  -5.65782,   2.05518
1717728818240.33447,  -1.05941,  -5.42126,   1.31150
1717728818257.00854,  -0.34267,  -5.04978,  -0.04602
1717728818273.68286,   0.12840,  -4.24597,  -0.74885
1717728818290.35693,   0.51179,  -3.30773,  -1.37959
1717728818307.03101,   0.71536,  -2.43376,  -1.49133
1717728818323.70508,   0.63628,  -2.36964,  -0.47359
1717728818340.37939,   0.39676,  -2.82679,   0.83733
1717728818357.05347,   0.54158,  -6.18356,  10.76677
1717728818373.72754,   3.65688,  -8.29929,  16.42095
1717728818390.40161,   4.94083,  -9.53719,  14.73359
1717728818407.07593,   4.80815, -10.09606,   7.36718
1717728818423.75000,   3.56362, -11.97468,   2.35190
1717728818440.42407,   2.29039, -17.69042,  -0.90756
1717728818457.09839,   0.14849, -20.14707,  -3.47921
1717728818473.77246,  -3.14876, -28.51414,  -6.00158
1717728818490.44653,  -3.62562, -34.21633,  -5.31366
1717728818507.12061,  -1.65384, -33.46391,  -1.94350
1717728818523.79492,  -0.43862,  -2.93994,   0.00780
1717728818540.46899,  -0.54951,  -0.52926,  -1.13434
1717728818557.14307,  -0.46544,  -3.98881,  -4.88860
1717728818573.81714,   0.25731,  -7.36515,  -7.38251
1717728818590.49146,   0.80791, -12.16538,  -8.56974
1717728818607.16553,   1.28501, -13.82258,  -8.33641
1717728818623.83960,   1.73166, -13.33017,  -7.31960
1717728818640.51367,   1.61102, -12.83149,  -7.01929
1717728818657.18799,   1.56813, -12.72703,  -6.97880
1717728818673.86206,   0.76544, -11.10440,  -5.41473
1717728818690.53613,  -0.59171,  -8.36098,  -2.77032
1717728818707.21045,  -0.73001,  -7.04235,  -0.14237
1717728818723.88452,  -0.99504,  -7.68823,   2.26297
1717728818740.55859,  -2.58168, -10.66283,   4.27497
1717728818757.23267,  -2.88295, -11.23336,  11.07473
1717728818773.90698,  -2.40648, -10.17169,   7.32711
1717728818790.58105,  -1.25453,  -9.37003,   2.79037
1717728818807.25513,   0.30169,  -8.97846,   0.21758
1717728818823.92920,  -0.03213,  -9.25268,   0.68212
1717728818840.60352,  -0.50914,  -9.78797,   1.15140
1717728818857.27759,  -0.68851, -10.37347,   0.97644
1717728818873.95166,   3.31818, -11.06437,   3.37132
1717728818890.62598,   6.31787, -10.84591,   5.04777
1717728818907.30005,   6.56786, -10.91835,   5.76107
1717728818923.97412,   5.31419, -11.46323,   6.15150
1717728818940.64819,   4.12388, -12.65348,   6.60463
1717728818957.32251,   3.75720, -14.58858,   5.89626
1717728818973.99658,   3.99808, -16.00522,   1.95743
1717728818990.67065,   4.37909, -16.67576,  -4.68089
1717728819007.34473,   3.56464, -16.84154,  -8.52429
1717728819024.01904,   1.23167, -16.36616,  -8.81756
1717728819040.69312,  -3.87892, -18.87030,  -3.96736
1717728819057.36719,  -7.47111, -21.82731,  -0.68698
1717728819074.04126, -10.34438, -23.54003,   2.71399
1717728819090.71558, -13.08777, -24.43179,   6.93175
1717728819107.38965,  -6.57517, -13.44810,  -4.82168
1717728819124.06372,  -3.82562,  -7.67942,  -8.48370
1717728819140.73804,  -5.03919,  -7.24962,  -4.25751
1717728819157.41211,  -5.27659,  -7.16554,  -3.43074
1717728819174.08618,  -5.27659,  -7.16554,  -3.43074
1717728819190.76025,  -5.27659,  -7.16554,  -3.43074
1717728819207.43457,  -2.56686,  -5.53493,  -3.63846
1717728819224.10864,   2.22215,  -2.65310,  -4.00557
1717728819240.78271,   2.98431,  -0.80346,  -4.22855
1717728819257.45679,   0.94448,   0.11094,  -4.37307
1717728819274.13110,  -1.05247,   0.76809,  -4.54611
1717728819290.80518,  -2.28625,   0.24572,  -4.48546
1717728819307.47925,  -2.45345,  -0.73035,  -4.46588
1717728819324.15356,  -1.90797,  -2.50769,  -4.20163
1717728819340.82764,  -0.91142,  -5.08816,  -3.64248
1717728819357.50171,  -0.65563, -12.47512,   3.46753
1717728819374.17578,  -1.20611, -19.58011,  15.13899
1717728819390.85010,  -1.69307, -22.75205,  24.60847
1717728819407.52417,  -1.73358, -15.54841,   9.75955
1717728819424.19824,  -4.37471, -12.71182,  -4.56939
1717728819440.87231,  -7.66408, -13.15763,  -9.74993
1717728819457.54663,  -9.61768, -12.27114,  -9.83014
1717728819474.22070,  -8.59122,  -6.62661,  -2.15045
1717728819490.89478,  -6.41592,  -3.71167,  -2.33932
1717728819507.56885,  -4.19754,  -3.85485,  -9.85670
1717728819524.24316,  -2.73806,  -6.15484, -13.15782
1717728819540.91724,  -2.55433,  -9.51913, -11.17228
1717728819557.59131,  -2.27598, -13.19254,  -7.36306
1717728819574.26562,  -1.57841, -17.48901,  -2.77910
1717728819590.93970,   0.42712, -17.04362,  -3.29223
1717728819607.61377,   1.34654, -13.54949,  -3.86824
1717728819624.28784,   1.13983, -10.14898,  -2.50835
1717728819640.96216,   0.27680,  -9.98040,  -0.68219
1717728819657.63623,   0.39854,  -9.55350,  -0.14546
1717728819674.31030,   1.24667,  -8.73467,  -0.99739
1717728819690.98438,   2.46816,  -7.80639,  -2.80311
1717728819707.65869,   3.16950,  -7.52010,  -2.11354
1717728819724.33276,   2.25923,  -8.13612,   0.48913
1717728819741.00684,   0.46002,  -8.99442,   2.77963
1717728819757.68115,  -2.04444,  -8.91178,   8.31275
1717728819774.35522,  -2.54460,  -8.10795,  10.00311
1717728819791.02930,  -2.08023,  -8.18225,   6.17027
1717728819807.70337,  -1.66771,  -8.97021,   0.18750
1717728819824.37769,  -0.50988, -10.62170,  -0.32309
1717728819841.05176,   0.86661, -11.52462,   2.67686
1717728819857.72583,   2.26617, -11.79417,   7.10119
1717728819874.39990,   3.36956, -11.95725,   6.81895
1717728819891.07422,   4.04048, -12.88700,   5.16869
1717728819907.74829,   5.59306, -14.10854,   4.43659
1717728819924.42236,   7.73214, -15.26996,   4.27143
1717728819941.09644,   8.02188, -15.66404,   2.30928
1717728819957.77075,   5.08993, -15.54891,  -1.40842
1717728819974.44482,   0.37623, -15.27916,  -5.88593
1717728819991.11890,  -3.26913, -15.74527,  -7.27363
1717728820007.79321,  -5.44123, -17.40371,  -6.47467
1717728820024.46729,  -8.07044, -18.88852,  -3.48625
1717728820041.14136, -11.42061, -19.92835,   0.74371
1717728820057.81543, -11.74252, -18.21074,   4.86659
1717728820074.48975, -10.28996, -14.65071,   4.74128
1717728820091.16382,  -6.49633,  -8.34396,  -6.82555
1717728820107.83789,  -4.66655,  -6.49116,  -6.68898
1717728820124.51196,  -4.16649,  -6.23041,  -5.30645
1717728820141.18628,  -4.03584,  -6.10750,  -4.14430
1717728820157.86035,  -3.40620,  -4.59238,  -3.53099
1717728820174.53442,  -2.29187,  -3.68869,  -3.66822
1717728820191.20874,  -1.10618,  -2.87499,  -3.91593
1717728820207.88281,   0.07950,  -2.06131,  -4.16364
1717728820224.55688,   1.26517,  -1.24763,  -4.41135
1717728820241.23096,   2.45085,  -0.43394,  -4.65907
1717728820257.90527,   1.53931,  -0.69566,  -4.26616
1717728820274.57935,  -0.80540,  -1.69229,  -3.43548
1717728820291.25342,  -1.44330,  -2.87087,  -3.42325
1717728820307.92749,  -2.09871,  -7.14952,   2.46493
1717728820324.60181,  -3.15157, -14.07752,  13.63524
1717728820341.27588,  -5.53035, -23.61446,  31.91564
1717728820357.94995,  -5.05563, -23.71092,  28.49151
1717728820374.62402,  -4.04205, -14.26269,   8.25537
1717728820391.29834,  -4.52979,  -4.81704,  -8.71197
1717728820407.97241,  -8.86120,  -6.99654, -17.30839
1717728820424.64648, -13.47763, -13.66160,  -8.50844
1717728820441.32080, -18.00816, -22.11829,   9.60225
1717728820457.99487,  -7.82885, -17.79520,  -5.12093
1717728820474.66895,  -2.02448, -10.42503, -11.72368
1717728820491.34302,   0.29522,  -6.80687, -12.05618
1717728820508.01733,   1.64730,  -5.79803, -10.83350
1717728820524.69141,   1.45314, -11.71053,  -6.59530
1717728820541.36548,   1.86172, -13.91703,  -5.50284
1717728820558.03955,   2.64929, -13.95625,  -6.06977
1717728820574.71387,   2.76417, -12.26820,  -5.69686
1717728820591.38794,   2.03452, -10.88867,  -4.71452
1717728820608.06201,   1.35788, -10.79658,  -2.70062
1717728820624.73633,   1.67687, -11.16492,  -0.13059
1717728820641.41040,   2.22010, -10.45932,   1.73690
1717728820658.08447,   2.33745,  -9.23065,   1.71797
1717728820674.75854,   1.92045,  -7.83827,  -0.04883
1717728820691.43286,   1.42503,  -8.80965,   1.04029
1717728820708.10693,   0.03758, -10.01030,   4.63703
1717728820724.78101,  -1.02120,  -9.55730,   6.02900
1717728820741.45508,  -1.29871,  -8.54381,   5.25507
1717728820758.12939,  -1.93825,  -8.01325,   1.34480
1717728820774.80347,  -1.28609,  -9.27466,   0.04085
1717728820791.47754,   0.27475, -11.23396,   1.94451
1717728820808.15161,   1.72020, -12.17334,   4.85467
1717728820824.82593,   2.69526, -12.43501,   6.23780
1717728820841.50000,   3.92557, -12.20103,   5.41091
1717728820858.17407,   5.89045, -12.02959,   4.31416
1717728820874.84839,   6.82771, -12.26715,   5.48658
1717728820891.52246,   6.53747, -12.41479,   5.44930
1717728820908.19653,   5.27371, -12.39660,   3.81207
1717728820924.87061,   4.54011, -13.71163,  -0.80337
1717728820941.54492,   4.36327, -16.19334,  -4.87622
1717728820958.21899,   3.46492, -18.00380,  -6.87671
1717728820974.89307,   1.00909, -18.57553,  -7.12756
1717728820991.56714,  -1.66693, -20.44899,  -6.89381
1717728821008.24146,  -5.65025, -21.81961,  -5.85481
1717728821024.91553, -10.35188, -22.26695,  -4.53614
1717728821041.58960, -10.86136, -17.55235,   4.70478
1717728821058.26367, -10.51327, -12.89952,   7.32703
1717728821074.93799,  -9.03650,  -9.75343,   1.49430
1717728821091.61206,  -6.81067,  -7.20748,  -4.82887
1717728821108.28613,  -5.41824,  -5.40217,  -6.83917
1717728821124.96045,  -5.09961,  -4.55115,  -3.29243
1717728821141.63452,  -3.73287,  -3.57312,  -1.53251
1717728821158.30859,  -1.27503,  -3.50155,  -3.74668
1717728821174.98267,   1.60579,  -3.28065,  -5.79539
1717728821191.65698,   2.94714,  -2.87531,  -5.80330
1717728821208.33105,   2.94714,  -2.87531,  -5.80330
1717728821225.00513,   2.94714,  -2.87531,  -5.80330
1717728821241.67920,   2.94616,  -2.87437,  -5.80204
1717728821258.35352,   2.60296,  -3.34395,  -5.18098
1717728821275.02759,   1.99213,  -4.18203,  -4.07513
1717728821291.70166,   0.90387,  -6.54658,  -3.95355
1717728821308.37598,  -2.17322, -15.66203,  13.16146
1717728821325.05005,  -6.68213, -29.66060,  43.74347
1717728821341.72412,  -4.93703, -22.80096,  29.62499
1717728821358.39819,  -3.61959, -12.71491,   8.05656
1717728821375.07251,  -6.95202, -10.56709,  -8.19083
1717728821391.74658, -12.69478, -13.85775, -20.17384
1717728821408.42065, -13.51808, -13.33345, -14.27737
1717728821425.09473, -10.09266, -11.63769, -10.48944
1717728821441.76904,  -4.12020,  -9.73636, -12.07087
1717728821458.44312,  -1.94258,  -8.19324, -13.64451
1717728821475.11719,  -0.45113,  -7.32691, -12.65991
1717728821491.79126,   0.30786, -10.16356,  -9.56267
1717728821508.46558,   0.61025, -15.24124,  -6.47017
1717728821525.13965,   0.10496, -16.87036,  -3.99144
1717728821541.81372,   0.54516, -14.90942,  -3.54880
1717728821558.48804,   1.74753, -10.87086,  -4.45261
1717728821575.16211,   1.61983, -10.01958,  -3.12139
1717728821591.83618,   1.41373,  -9.90844,  -2.02371
1717728821608.51025,   1.99609,  -9.46586,  -0.65403
1717728821625.18457,   2.95893,  -8.73794,   1.20291
1717728821641.85864,   3.08521,  -7.74022,   0.86052
1717728821658.53271,   2.85112,  -8.03004,   0.74951
1717728821675.20679,   2.47437,  -9.32549,   1.14655
1717728821691.88110,   1.81035,  -9.14300,   2.63580
1717728821708.55518,   0.78196,  -8.78821,   6.52118
1717728821725.22925,  -0.03340,  -8.28162,   7.32717
1717728821741.90356,  -0.42447,  -7.64811,   3.91553
1717728821758.57764,  -1.38325,  -7.88218,   0.37207
1717728821775.25171,  -1.22643,  -9.35346,  -0.20730
1717728821791.92578,  -0.02625, -11.59064,   1.62578
1717728821808.60010,   0.93460, -12.17166,   4.75503
1717728821825.27417,   2.28111, -12.08834,   7.93412
1717728821841.94824,   3.14460, -12.21998,   8.32928
1717728821858.62231,   2.99043, -13.15124,   6.51295
1717728821875.29663,   3.30366, -13.13570,   7.31977
1717728821891.97070,   4.15465, -13.16501,   5.38693
1717728821908.64478,   5.46320, -13.50593,  -0.26499
1717728821925.31885,   7.08126, -15.09400,  -4.90374
1717728821941.99316,   7.13164, -16.94124,  -7.82208
1717728821958.66724,   4.86161, -18.08960,  -8.27144
1717728821975.34131,   1.63550, -18.81173,  -7.68894
1717728821992.01562,  -2.33687, -23.02125,  -7.45945
