1717728818545,35.2728643,137.0147469,0
1717728818554,35.2728643,137.0147469,0
1717728819045,35.2728643,137.0147469,0
1717728820048,35.2728643,137.0147469,0
1717728821056,35.2728643,137.0147469,0
1717728822050,35.2728643,137.0147469,0
1717728823064,35.2728643,137.0147469,0
1717728824663,35.273421,137.0144083,0
1717728825067,35.273421,137.0144083,0
1717728826071,35.273421,137.0144083,0
1717728827065,35.273421,137.0144083,0
1717728828076,35.273421,137.0144083,0
1717728829073,35.273421,137.0144083,0
1717728831869,35.2726817,137.0145695,0
1717728831883,35.2726817,137.0145695,0
1717728832034,35.2726817,137.0145695,0
1717728833052,35.272653,137.0145751,0
1717728834074,35.272653,137.0145751,0
1717728835063,35.272653,137.0145751,0
1717728836063,35.272653,137.0145751,0
1717728837541,35.2726571,137.0145779,0
1717728838814,35.272652,137.0145783,0
1717728839049,35.272652,137.0145783,0
1717728840047,35.272652,137.0145783,0
1717728841067,35.272652,137.0145783,0
1717728842061,35.272652,137.0145783,0
1717728843071,35.272652,137.0145783,0
1717728844403,35.2726584,137.0145781,0
1717728845065,35.2726584,137.0145781,0
1717728847859,35.2724306,137.0146822,0
1717728847860,35.2724306,137.0146822,0
1717728848037,35.2724306,137.0146822,0
1717728849054,35.2724137,137.0146851,0
1717728850058,35.2724137,137.0146851,0
1717728851057,35.2724137,137.0146851,0
1717728852078,35.2724137,137.0146851,0
1717728853173,35.2723992,137.0146875,0
1717728854047,35.2723992,137.0146875,0
1717728855064,35.2723992,137.0146875,0
1717728856065,35.2723992,137.0146875,0
1717728857064,35.2723992,137.0146875,0
1717728858082,35.2723992,137.0146875,0
1717728859301,35.2724015,137.0146892,0
1717728860062,35.2724015,137.0146892,0
1717728861065,35.2724015,137.0146892,0
1717728862062,35.2724015,137.0146892,0
1717728863075,35.2724015,137.0146892,0
1717728864064,35.2724015,137.0146892,0
